Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad firme disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad de acceso firme de demanda ocupada (MW);Capacidad de acceso firme admitida y no evaluada (MW);Posiciones ocupadas;Posiciones libres;Nudo 0*;Comentarios;Denominación del Punto de Conexión;Identificador del Punto de Conexión
R1-001;Bizkaia;Sestao;499001,895949567;4795483,89203636;4554;13,2;0;0;6,29;0;;;0;;ABATXOLO T1 ;0148065001
R1-001;Bizkaia;Sestao;499001,895949567;4795483,89203636;4554;30;0;0;0;0;;;0;;ABATXOLO T1 30.000;0025830507
R1-001;Bizkaia;Sestao;499001,895949567;4795483,89203636;4554;13,2;0;0;7,74;0;;;0;;ABATXOLO T2 ;0148065003
R1-001;Bizkaia;Sestao;499001,895949567;4795483,89203636;4554;30;0;0;0;0;;;0;;ABATXOLO T2 30.000;0025830607
R1-001;Bizkaia;Amorebieta-Etxano;522306,600278341;4784265,10401636;4502;13,2;0;0;4,26;0;;;0;;AMOREBIE T1 ;0148065009
R1-001;Bizkaia;Amorebieta-Etxano;522306,600278341;4784265,10401636;4502;30;0;0;0;0;;;0;;AMOREBIE T1 30.000;0025530541
R1-001;Bizkaia;Amorebieta-Etxano;522306,600278341;4784265,10401636;4502;13,2;0;0;4,42;0;;;0;;AMOREBIE T2 ;0148065011
R1-001;Bizkaia;Amorebieta-Etxano;522306,600278341;4784265,10401636;4502;30;0;0;0;0;;;0;;AMOREBIE T2 30.000;0025530632
R1-001;Bizkaia;Artzentales;479325,51541512;4787792,70822281;4522;13,2;0;0;0,53;0;;;0;;ARCENTAL T1 ;0148065027
R1-001;Bizkaia;Artzentales;479325,51541512;4787792,70822281;4522;30;0;0;0;0;;;1;;ARCENTAL T1 30.000;0025750144
R1-001;Bizkaia;Basauri;509956,267931049;4787470,13391947;4532;13,2;0;0;3,9;0;;;0;;ARIZ T1     ;0148065029
R1-001;Bizkaia;Basauri;509956,267931049;4787470,13391947;4532;30;0;0;0;0;;;0;;ARIZ T1     30.000;0025640334
R1-001;Bizkaia;Basauri;509956,267931049;4787470,13391947;4532;13,2;0;0;5,27;0;;;0;;ARIZ T2     ;0148065031
R1-001;Bizkaia;Basauri;509956,267931049;4787470,13391947;4532;30;0;0;0;0;;;0;;ARIZ T2     30.000;0025640431
R1-001;Bizkaia;Basauri;509482,676860649;4786629,23178632;4534;13,2;0;0;4,59;0;;;0;;ARTUNDUA T1 ;0148065033
R1-001;Bizkaia;Basauri;509482,676860649;4786629,23178632;4534;30;0;0;0;0;;;0;;ARTUNDUA T1 30.000;0025710339
R1-001;Bizkaia;Basauri;509482,676860649;4786629,23178632;4534;13,2;0;0;5,38;0;;;0;;ARTUNDUA T2 ;0148065035
R1-001;Bizkaia;Basauri;509482,676860649;4786629,23178632;4534;30;0;0;0;0;;;0;;ARTUNDUA T2 30.000;0025710340
R1-001;Bizkaia;Aulesti;534790,928290141;4793688,02779332;4246;13,2;0;0;1,05;0;;;0;;AULESTI T1  ;0148065043
R1-001;Bizkaia;Aulesti;534790,928290141;4793688,02779332;4246;30;0;0;0;0;;;0;;AULESTI T1  30.000;0025350175
R1-001;Bizkaia;Bakio;515075,361800845;4806169,15306109;4546;13,2;0;0;0,33;0;;;0;;BAKIO T1    ;0148065045
R1-001;Bizkaia;Bakio;515075,361800845;4806169,15306109;4546;30;0;0;0;0;;;0;;BAKIO T1    30.000;0025540128
R1-001;Bizkaia;Bakio;515075,361800845;4806169,15306109;4546;13,2;0;0;0,3;0;;;0;;BAKIO T2    ;0148065047
R1-001;Bizkaia;Bakio;515075,361800845;4806169,15306109;4546;30;0;0;0;0;;;0;;BAKIO T2    30.000;0025540220
R1-001;Bizkaia;Balmaseda;483502,277838382;4781381,27135189;4519;13,2;0;0;2,42;0;;;0;;VALMASED T1 ;0148065228
R1-001;Bizkaia;Balmaseda;483502,277838382;4781381,27135189;4519;30;0;0;0;0;;;1;;VALMASED T1 30.000;0025750443
R1-001;Bizkaia;Balmaseda;483502,277838382;4781381,27135189;4519;13,2;0;0;1,24;0;;;0;;VALMASED T2 ;0148065230
R1-001;Bizkaia;Balmaseda;483502,277838382;4781381,27135189;4519;30;0;0;0;0;;;1;;VALMASED T2 30.000;0025750524
R1-001;Bizkaia;Lemoiz;509785,827257772;4808497,9310656;4542;13,2;0;0;1,12;0;;;0;;BASORDA1 T1 ;0148065051
R1-001;Bizkaia;Lemoiz;509785,827257772;4808497,9310656;4542;30;0;0;0;0;;;0;;BASORDAS1 T130.000;0025650235
R1-001;Bizkaia;Bedia;516356,631786678;4783856,56334248;4501;13,2;0;0;4,04;0;;;0;;BEDIA T1    ;0148065053
R1-001;Bizkaia;Bedia;516356,631786678;4783856,56334248;4501;30;0;0;0;0;;;0;;BEDIA T1    30.000;0025550710
R1-001;Bizkaia;Bedia;516356,631786678;4783856,56334248;4501;13,2;0;0;2,1;0;;;0;;BEDIA T2    ;0148065055
R1-001;Bizkaia;Bedia;516356,631786678;4783856,56334248;4501;30;0;0;0;0;;;0;;BEDIA T2    30.000;0025550805
R1-001;Bizkaia;Berango;500102,888983077;4800931,60230423;4538;13,2;0;0;5,6;0;;;0;;BERANGO T1  ;0148065057
R1-001;Bizkaia;Berango;500102,888983077;4800931,60230423;4538;30;0;0;0;0;;;0;;BERANGO T1  30.000;0025650106
R1-001;Bizkaia;Berango;500102,888983077;4800931,60230423;4538;13,2;0;0;6,08;0;;;0;;BERANGO T2  ;0148065059
R1-001;Bizkaia;Berango;500102,888983077;4800931,60230423;4538;30;0;0;0;0;;;0;;BERANGO T2  30.000;0025650206
R1-001;Bizkaia;Bermeo;521910,179916464;4806868,93385448;4548;13,2;0;0;4,96;0;;;0;;BERMEO T1   ;0148065061
R1-001;Bizkaia;Bermeo;521910,179916464;4806868,93385448;4548;30;0;0;0;0;;;0;;BERMEO T1   30.000;0025540139
R1-001;Bizkaia;Bermeo;521910,179916464;4806868,93385448;4548;13,2;0;0;4,21;0;;;0;;BERMEO T2   ;0148065063
R1-001;Bizkaia;Bermeo;521910,179916464;4806868,93385448;4548;30;0;0;0;0;;;0;;BERMEO T2   30.000;0025530850
R1-001;Bizkaia;Berriz;535097,873782922;4779818,10841815;4508;13,2;0;0;6,2;0;;;0;;BERRIZ T1   ;0148065065
R1-001;Bizkaia;Berriz;535097,873782922;4779818,10841815;4508;30;0;0;0;0;;;0;;BERRIZ T1   30.000;0025510520
R1-001;Bizkaia;Barakaldo;500150,541824884;4794367,14939097;4553;13,2;0;0;6,89;0;;;0;;BEURKO T1   ;0148065067
R1-001;Bizkaia;Barakaldo;500150,541824884;4794367,14939097;4553;30;0;0;0;0;;;0;;BEURKO T1   30.000;0025840509
R1-001;Bizkaia;Barakaldo;500150,541824884;4794367,14939097;4553;13,2;0;0;9,5;0;;;0;;BEURKO T2   ;0148065069
R1-001;Bizkaia;Barakaldo;500150,541824884;4794367,14939097;4553;30;0;0;0;0;;;0;;BEURKO T2   30.000;0025840615
R1-001;Bizkaia;Ea;533975,772353039;4802100,6030432;4079;13,2;0;0;1;0;;;0;;EA  T1      ;0148065091
R1-001;Bizkaia;Ea;533975,772353039;4802100,6030432;4079;30;0;0;0;0;;;0;;EA T1       30.000;0025530748
R1-001;Bizkaia;Elorrio;537007,593141036;4774758,89051288;4506;13,2;0;0;9,25;0;;;0;;ELORRIO T1  ;0148065095
R1-001;Bizkaia;Elorrio;537007,593141036;4774758,89051288;4506;30;0;0;0;0;;;0;;ELORRIO T1  30.000;0025520303
R1-001;Bizkaia;Elorrio;537007,593141036;4774758,89051288;4506;13,2;0;0;1,67;0;;;0;;ELORRIO T2  ;0148065097
R1-001;Bizkaia;Elorrio;537007,593141036;4774758,89051288;4506;30;0;0;0;0;;;0;;ELORRIO T2  30.000;0025520403
R1-001;Bizkaia;Ermua;540640,754552021;4781633,35378136;4505;13,2;0;0;2,95;0;;;0;;ERMUA T1    ;0148065099
R1-001;Bizkaia;Ermua;540640,754552021;4781633,35378136;4505;30;0;0;0;0;;;0;;ERMUA T1    30.000;0025510139
R1-001;Bizkaia;Ermua;540640,754552021;4781633,35378136;4505;13,2;0;0;1,39;0;;;0;;ERMUA T2    ;0148065101
R1-001;Bizkaia;Ermua;540640,754552021;4781633,35378136;4505;30;0;0;0;0;;;0;;ERMUA T2    30.000;0025510226
R1-001;Bizkaia;Bilbao;502934,751271662;4791177,6484999;4552;13,2;0;0;7,14;0;;;0;;ETXEZURI T2 ;0148065103
R1-001;Bizkaia;Bilbao;502934,751271662;4791177,6484999;4552;30;0;0;0;0;;;0;;ETXEZURI T2 30.000;0025851019
R1-001;Bizkaia;Abanto y Ciérvana-Abanto Zierbena;493472,142104595;4795839,2547707;4556;13,2;0;0;2,69;0;;;0;;GALLARTA T1 ;0148065109
R1-001;Bizkaia;Abanto y Ciérvana-Abanto Zierbena;493472,142104595;4795839,2547707;4556;30;0;0;0;0;;;0;;GALLARTA T1 30.000;0025811204
R1-001;Bizkaia;Abanto y Ciérvana-Abanto Zierbena;493472,142104595;4795839,2547707;4556;13,2;0;0;3,76;0;;;0;;GALLARTA T2 ;0148065111
R1-001;Bizkaia;Abanto y Ciérvana-Abanto Zierbena;493472,142104595;4795839,2547707;4556;30;0;0;0;0;;;0;;GALLARTA T2 30.000;0025811105
R1-001;Bizkaia;Galdakao;511184,738950354;4789001,93737083;4527;13,2;0;0;0,31;0;;;0;;GANGUREN T1 ;0148065115
R1-001;Bizkaia;Galdakao;511184,738950354;4789001,93737083;4527;30;0;0;0;0;;;0;;GANGUREN T1 30.000;0025630170
R1-001;Bizkaia;Ispaster;539303,015231487;4801824,0662881;4273;13,2;0;0;2,56;0;;;0;;GARDATA T1  ;0148065117
R1-001;Bizkaia;Ispaster;539303,015231487;4801824,0662881;4273;30;0;0;0;0;;;0;;GARDATA T1  30.000;0025530796
R1-001;Bizkaia;Ispaster;539303,015231487;4801824,0662881;4273;13,2;0;0;1,35;0;;;0;;GARDATA T2  ;0148127438
R1-001;Bizkaia;Ispaster;539303,015231487;4801824,0662881;4273;30;0;0;0;0;;;0;;GARDATA T2  30.000;0025350168
R1-001;Bizkaia;Gordexola;495355,350062375;4781791,40241736;4521;13,2;0;0;3,43;0;;;0;;GORDEXOL T1 ;0148065128
R1-001;Bizkaia;Gordexola;495355,350062375;4781791,40241736;4521;30;0;0;0;0;;;1;;GORDEXOL T1 30.000;0025850125
R1-001;Bizkaia;Gorliz;505073,385156755;4805756,41411058;4540;13,2;0;0;5,57;0;;;0;;GORLIZ T1   ;0148065130
R1-001;Bizkaia;Gorliz;505073,385156755;4805756,41411058;4540;30;0;0;0;0;;;0;;GORLIZ T1   30.000;0025540609
R1-001;Bizkaia;Güeñes;492418,38303234;4783581,31618184;4518;13,2;0;0;6,35;0;;;0;;GUENES1 T1  ;0148065132
R1-001;Bizkaia;Güeñes;492418,38303234;4783581,31618184;4518;30;0;0;0;0;;;1;;GUENES1 T1  30.000;0025850139
R1-001;Bizkaia;Iurreta;529734,487494798;4780707,20444322;4504;13,2;0;0;5,18;0;;;0;;IURRETA T1  ;0148065136
R1-001;Bizkaia;Iurreta;529734,487494798;4780707,20444322;4504;30;0;0;0;0;;;0;;IURRETA T1  30.000;0025530134
R1-001;Bizkaia;Iurreta;529734,487494798;4780707,20444322;4504;13,2;0;0;12,84;0;;;0;;IURRETA T2  ;0148065138
R1-001;Bizkaia;Iurreta;529734,487494798;4780707,20444322;4504;30;0;0;0;0;;;0;;IURRETA T2  30.000;0025530242
R1-001;Bizkaia;Karrantza Harana/Valle de Carranza;471589,125663123;4787537,36382933;4525;13,2;0;0;1,76;0;;;0;;CARRANZA T1 ;0148065071
R1-001;Bizkaia;Karrantza Harana/Valle de Carranza;471589,125663123;4787537,36382933;4525;30;0;0;0;0;;;1;;CARRANZA T1 30.000;0025750126
R1-001;Bizkaia;Leioa;499468,07349468;4796987,93613797;4541;13,2;0;0;8,9;0;;;0;;LAMIAKO T1  ;0148065140
R1-001;Bizkaia;Leioa;499468,07349468;4796987,93613797;4541;30;0;0;0;0;;;0;;LAMIAKO T1  30.000;0025650510
R1-001;Bizkaia;Leioa;499468,07349468;4796987,93613797;4541;13,2;0;0;7,16;0;;;0;;LAMIAKO T2  ;0148065142
R1-001;Bizkaia;Leioa;499468,07349468;4796987,93613797;4541;30;0;0;0;0;;;0;;LAMIAKO T2  30.000;0025650610
R1-001;Bizkaia;Barakaldo;501093,674084795;4793081,23857618;4514;13,2;0;0;11,48;0;;;0;;LANDABUR T1 ;0148065144
R1-001;Bizkaia;Barakaldo;501093,674084795;4793081,23857618;4514;30;0;0;0;0;;;0;;LANDABUR T1 30.000;0025630914
R1-001;Bizkaia;Barakaldo;501093,674084795;4793081,23857618;4514;13,2;0;0;15,7;0;;;0;;LANDABUR T2 ;0148065146
R1-001;Bizkaia;Barakaldo;501093,674084795;4793081,23857618;4514;30;0;0;0;0;;;0;;LANDABUR T2 30.000;0025631016
R1-001;Bizkaia;Santurtzi;496817,546128186;4797323,88566047;4557;13,2;0;0;6,5;0;;;0;;VINAS T1    ;0148065234
R1-001;Bizkaia;Santurtzi;496817,546128186;4797323,88566047;4557;30;0;0;0;0;;;0;;VINAS T1    30.000;0025830412
R1-001;Bizkaia;Santurtzi;496817,546128186;4797323,88566047;4557;13,2;0;0;5,92;0;;;0;;VINAS T2    ;0148065236
R1-001;Bizkaia;Santurtzi;496817,546128186;4797323,88566047;4557;30;0;0;0;0;;;0;;VINAS T2    30.000;0025830317
R1-001;Bizkaia;Lezama;514606,741612734;4790310,05525755;4550;13,2;0;0;1,68;0;;;0;;LEZAMA T1   ;0148065155
R1-001;Bizkaia;Lezama;514606,741612734;4790310,05525755;4550;30;0;0;0;0;;;0;;LEZAMA T1   30.000;0025630164
R1-001;Bizkaia;Lezama;514606,741612734;4790310,05525755;4550;13,2;0;0;1,24;0;;;0;;LEZAMA T2   ;0148065157
R1-001;Bizkaia;Lezama;514606,741612734;4790310,05525755;4550;30;0;0;0;0;;;0;;LEZAMA T2   30.000;0025630276
R1-001;Bizkaia;Leioa;502034,663227041;4797530,73820408;4543;13,2;0;0;5,49;0;;;0;;LIBOA T1    ;0148065159
R1-001;Bizkaia;Leioa;502034,663227041;4797530,73820408;4543;30;0;0;0;0;;;0;;LIBOA T1    30.000;0025650302
R1-001;Bizkaia;Leioa;502034,663227041;4797530,73820408;4543;13,2;0;0;6,04;0;;;0;;LIBOA T2    ;0148065161
R1-001;Bizkaia;Leioa;502034,663227041;4797530,73820408;4543;30;0;0;0;0;;;0;;LIBOA T2    30.000;0025650402
R1-001;Bizkaia;Ermua;539149,643648507;4781461,72507959;4513;13,2;0;0;4,64;0;;;0;;MALLABIA T1 ;0148065164
R1-001;Bizkaia;Ermua;539149,643648507;4781461,72507959;4513;30;0;0;0;0;;;0;;MALLABIA T1 30.000;0025510213
R1-001;Bizkaia;Markina-Xemein;540818,08068828;4791588,50935553;4510;13,2;0;0;5,5;0;;;0;;MARKINA T1  ;0148065166
R1-001;Bizkaia;Markina-Xemein;540818,08068828;4791588,50935553;4510;30;0;0;0;0;;;0;;MARKINA T1  30.000;0025350132
R1-001;Bizkaia;Mungia;513789,632219653;4800664,91098086;4547;13,2;0;0;10,53;0;;;0;;MARKOSEN T1 ;0148065168
R1-001;Bizkaia;Mungia;513789,632219653;4800664,91098086;4547;30;0;0;0;0;;;0;;MARKOSEN T1 30.000;0025540742
R1-001;Bizkaia;Mungia;513789,632219653;4800664,91098086;4547;13,2;0;0;13,17;0;;;0;;MARKOSEN T2 ;0148095754
R1-001;Bizkaia;Mungia;513789,632219653;4800664,91098086;4547;30;0;0;0;0;;;0;;MARKOSEN T2 30.000;0025540803
R1-001;Bizkaia;Bilbao;503786,038593035;4789341,73620217;4526;13,2;0;0;6,48;0;;;0;;MASUSTEG T1 ;0148065171
R1-001;Bizkaia;Bilbao;503786,038593035;4789341,73620217;4526;30;0;0;0;0;;;0;;MASUSTEG T1 30.000;0025610209
R1-001;Bizkaia;Bilbao;503786,038593035;4789341,73620217;4526;13,2;0;0;4,43;0;;;0;;MASUSTEG T2 ;0148065173
R1-001;Bizkaia;Bilbao;503786,038593035;4789341,73620217;4526;30;0;0;0;0;;;0;;MASUSTEG T2 30.000;0025610109
R1-001;Bizkaia;Ugao-Miraballes;507414,634698929;4780756,12342287;4530;13,2;0;0;4,85;0;;;0;;MIRAVALL T1 ;0148065184
R1-001;Bizkaia;Ugao-Miraballes;507414,634698929;4780756,12342287;4530;30;0;0;0;0;;;0;;MIRAVALL T1 30.000;0025640536
R1-001;Bizkaia;Durango;530297,279473186;4778672,60894129;4507;13,2;0;0;11,07;0;;;0;;MONTORRE T1 ;0148065186
R1-001;Bizkaia;Durango;530297,279473186;4778672,60894129;4507;30;0;0;0;0;;;0;;MONTORRE T1 30.000;0025520635
R1-001;Bizkaia;Muskiz;490228,058702787;4797216,38340363;4555;13,2;0;0;3,2;0;;;0;;MUSKES T1   ;0148065188
R1-001;Bizkaia;Muskiz;490228,058702787;4797216,38340363;4555;30;0;0;0;0;;;0;;MUSKES T1   30.000;0025810522
R1-001;Bizkaia;Muskiz;490228,058702787;4797216,38340363;4555;13,2;0;0;2,12;0;;;0;;MUSKES T2   ;0148065190
R1-001;Bizkaia;Muskiz;490228,058702787;4797216,38340363;4555;30;0;0;0;0;;;0;;MUSKES T2   30.000;0025810617
R1-001;Bizkaia;Ondarroa;544929,282504571;4796512,47138996;4509;13,2;0;0;4,8;0;;;0;;ONDARROA T1 ;0148065201
R1-001;Bizkaia;Ondarroa;544929,282504571;4796512,47138996;4509;30;0;0;0,14;0;;;0;;ONDARROA T1 30.000;0025350165
R1-001;Bizkaia;Urduña/Orduña;498400,623159351;4759676,74477367;4536;13,2;0;0;1,82;0;;;0;;ORDUNA T1   ;0148065204
R1-001;Bizkaia;Urduña/Orduña;498400,623159351;4759676,74477367;4536;30;0;0;0;0;;;0;;ORDUNA T1   30.000;0025740464
R1-001;Bizkaia;Otxandio;527762,289056584;4765484,9508729;4659;13,2;0;0;0,29;0;;;0;;OCHANDI1 T1 ;0148065195
R1-001;Bizkaia;Otxandio;527762,289056584;4765484,9508729;4659;30;0;0;0;0;;;1;;OCHANDI1 T1 30.000;0025270137
R1-001;Bizkaia;Basauri;509142,615273207;4784907,99596144;4529;30;0;0;0;0;;;0;;BASAURI T6  30.000;0025640205
R1-001;Bizkaia;Basauri;509142,615273207;4784907,99596144;4529;30;0;0;0;0;;;0;;BASAURI T7  30.000;0025640204
R1-001;Bizkaia;Santurtzi;495569,667837449;4798410,80889664;4558;13,2;0;0;1,45;0;;;0;;SANTURC1 T3 ;0148065212
R1-001;Bizkaia;Santurtzi;495569,667837449;4798410,80889664;4558;30;0;0;0;0;;;1;;SANTURC1 T3 30.000;0025810336
R1-001;Bizkaia;Sopela;502161,336292595;4802888,46108483;4539;13,2;0;0;5,84;0;;;0;;SOPELANA T1 ;0148065218
R1-001;Bizkaia;Sopela;502161,336292595;4802888,46108483;4539;30;0;0;0;0;;;0;;SOPELANA T1 30.000;0025650220
R1-001;Bizkaia;Sopuerta;487734,854700972;4790786,18664421;4523;13,2;0;0;2,75;0;;;0;;SOPUERTA T1 ;0148065220
R1-001;Bizkaia;Sopuerta;487734,854700972;4790786,18664421;4523;30;0;0;0;0;;;1;;SOPUERTA T1 30.000;0025750427
R1-001;Bizkaia;Galdakao;512194,537074211;4786971,39581115;4528;13,2;0;0;4,1;0;;;0;;URRETA T1   ;0148065224
R1-001;Bizkaia;Galdakao;512194,537074211;4786971,39581115;4528;30;0;0;0;0;;;0;;URRETA T1   30.000;0025550747
R1-001;Bizkaia;Galdakao;512194,537074211;4786971,39581115;4528;13,2;0;0;4,78;0;;;0;;URRETA T2   ;0148065226
R1-001;Bizkaia;Galdakao;512194,537074211;4786971,39581115;4528;30;0;0;0;0;;;0;;URRETA T2   30.000;0025550834
R1-001;Bizkaia;Igorre;518609,791461599;4779210,16554547;4503;13,2;0;0;4,24;0;;;0;;YURRE T1    ;0148065240
R1-001;Bizkaia;Igorre;518609,791461599;4779210,16554547;4503;30;0;0;0;0;;;0;;YURRE T1    30.000;0025550921
R1-001;Bizkaia;Igorre;518609,791461599;4779210,16554547;4503;13,2;0;0;2,01;0;;;0;;YURRE T2    ;0148065242
R1-001;Bizkaia;Igorre;518609,791461599;4779210,16554547;4503;30;0;0;0;0;;;0;;YURRE T2    30.000;0025551029
R1-001;Bizkaia;Derio;509359,184601342;4792782,42907303;4544;13,2;0;0;4,04;0;;;0;;ZUBIA T1    ;0148065244
R1-001;Bizkaia;Derio;509359,184601342;4792782,42907303;4544;30;0;0;0;0;;;0;;ZUBIA T1    30.000;0025630149
R1-001;Bizkaia;Derio;509359,184601342;4792782,42907303;4544;13,2;0;0;5,93;0;;;0;;ZUBIA T2    ;0148065246
R1-001;Bizkaia;Derio;509359,184601342;4792782,42907303;4544;30;0;0;0;0;;;0;;ZUBIA T2    30.000;0025630253
R1-001;Bizkaia;Barakaldo;501937,408510221;4790590,23389704;4516;13,2;0;0;3,04;0;;;0;;ZUBILETA T1 ;0148065248
R1-001;Bizkaia;Barakaldo;501937,408510221;4790590,23389704;4516;30;0;0;0;0;;;0;;ZUBILETA T1 30.000;0025851104
R1-001;Bizkaia;Barakaldo;501937,408510221;4790590,23389704;4516;13,2;0;0;3,89;0;;;0;;ZUBILETA T2 ;0148065250
R1-001;Bizkaia;Barakaldo;501937,408510221;4790590,23389704;4516;30;0;0;0;0;;;0;;ZUBILETA T2 30.000;0025851007
R1-001;Zamora;Benavente;279105,102755031;4654424,01088267;3014;132;0;0;0;0;;;0;;BENAVENT    132.00;0018002072
R1-001;Zamora;Benavente;279105,102755031;4654424,01088267;3014;45;0;0;4,2;0;;;0;;BENAVENT T2 45;0018001362
R1-001;Zamora;Benavente;279105,102755031;4654424,01088267;3014;45;0;0;3,4;0;;;0;;BENAVENTE T1 45;0018001321
R1-001;Zamora;Benavente;279105,102755031;4654424,01088267;3014;13,2;0;0;9,37;0;;;0;;BENAVENTE T3 13;0249079356
R1-001;Zamora;Benavente;279105,102755031;4654424,01088267;3014;13,2;0;0;27,91;0;;;0;;BENAVENTE T4 13;0249104846
R1-001;Zamora;Bretó;272427,429456858;4637000,6868838;3229;132;0;0;0;0;;;0;;BRETO       132.00;0018009043
R1-001;Zamora;Muelas del Pan;250901,613302896;4601378,56439269;3011;132;43,43;0;0;0;;;0;;RICOBAYO    132.00;0018002366
R1-001;Zamora;Muelas del Pan;250901,613302896;4601378,56439269;3011;45;20;0;0;0;;;0;;RICOBAYO T2 45;0018001424
R1-001;Zamora;Muelas del Pan;250901,613302896;4601378,56439269;3011;45;14;0;0;0;;;0;;RICOBAYO T3 45;0018001408
R1-001;Zamora;Villalcampo;242175,350541118;4597895,3885239;3081;132;112,34;0;0;0;;;0;;VILLALCA    132.00;0018002453
R1-001;Zamora;Valcabado;271759,503461627;4601825,87058181;3022;45;36;0;33,03;0;;;0;;ZAMORA T1 45;0018001440
R1-001;Zamora;Valcabado;271759,503461627;4601825,87058181;3022;45;35;0;10,8;0;;;0;;ZAMORA T2 45;0018001469
R1-001;Zamora;La Bóveda de Toro;298221,730050952;4580467,467165;4928;13,2;0;0;3,68;0;;;0;;BOVEDA DE TORO T1 13;0249104913
R1-001;Zamora;La Bóveda de Toro;298221,730050952;4580467,467165;4928;45;0;0;0;0;;;0;;BOVEDA DE TORO T1 45;0249091208
R1-001;Zamora;Fonfría;234196,77970994;4607748,91277336;4841;13,2;0;0;3,69;0;;;0;;CH CASTRO T1 13;0249104882
R1-001;Zamora;Fonfría;234196,77970994;4607748,91277336;4841;45;0;0;0;0;;;0;;CH CASTRO T1 45;0249072414
R1-001;Zamora;Pereruela;259462,295469887;4594995,74779803;4838;13,2;2,4;0;2,71;0;;;0;;CH SAN ROMAN T1 13;0249104890
R1-001;Zamora;Pereruela;259462,295469887;4594995,74779803;4838;45;2,4;0;0;0;;;0;;CH SAN ROMAN T1 45;0249073015
R1-001;Zamora;Villar del Buey;223841,767576056;4579625,25194104;4839;13,2;0;0;4,08;0;;;0;;CIBANAL T1 13;0249104886
R1-001;Zamora;Villar del Buey;223841,767576056;4579625,25194104;4839;45;0;0;0;0;;;0;;CIBANAL T1 45;0237072303
R1-001;Zamora;Coreses;282226,712719692;4600239,18524257;4837;13,2;0;0;8,4;0;;;0;;CORESES T1 13;0249364883
R1-001;Zamora;Coreses;282226,712719692;4600239,18524257;4837;45;0;0;0;0;;;0;;CORESES T1 45;0249078223
R1-001;Zamora;Coreses;282226,712719692;4600239,18524257;4837;13,2;0;0;3,6;0;;;0;;CORESES T2 13;0249132169
R1-001;Zamora;Coreses;282226,712719692;4600239,18524257;4837;45;0;0;0;0;;;0;;CORESES T2 45;0249073205
R1-001;Zamora;Corrales del Vino;271891,222135394;4583054,85865761;4842;13,2;0;0;0;0;;;0;;CORRALES T1 13;0206484201
R1-001;Zamora;Corrales del Vino;271891,222135394;4583054,85865761;4842;45;0;0;0;0;;;0;;CORRALES T1 45;0249078122
R1-001;Zamora;Corrales del Vino;271891,222135394;4583054,85865761;4842;13,2;0;0;8,71;0;;;0;;CORRALES T2 13;0249104965
R1-001;Zamora;Corrales del Vino;271891,222135394;4583054,85865761;4842;45;0;0;0;0;;;0;;CORRALES T2 45;0249078124
R1-001;Zamora;Zamora;272136,887382078;4599936,80520813;4834;13,2;0;0;17,06;0;;;0;;EL TORRAO T1 T2 13;0249104863
R1-001;Zamora;Zamora;272136,887382078;4599936,80520813;4834;13,2;0;0;14,2;0;;;0;;EL TORRAO T3 T4 13;0249104865
R1-001;Zamora;Zamora;272136,887382078;4599936,80520813;4834;45;0;0;0;0;;;0;;TORRAO T1-T2 45;0249078205
R1-001;Zamora;Zamora;272136,887382078;4599936,80520813;4834;45;0;0;0;0;;;0;;TORRAO T3-T4 45;0249073208
R1-001;Zamora;Muelas del Pan;250892,363571944;4601352,11428362;4840;13,2;0;0;3,5;0;;;0;;CH RICOBAYO T1 13;0249104874
R1-001;Zamora;Muelas del Pan;250892,363571944;4601352,11428362;4840;45;14,25;0;0;0;;;0;;ESLA T1 45;0249072704
R1-001;Zamora;Fuentesaúco;291373,799375567;4568339,41889241;4956;13,2;0;0;6,93;0;;;0;;FUENTESAUCO T1 13;0249104911
R1-001;Zamora;Fuentesaúco;291373,799375567;4568339,41889241;4956;45;0;0;0;0;;;0;;FUENTESAUCO T1 45;0249091209
R1-001;Zamora;Losacio;246874,90391885;4622554,75215005;4843;13,2;0;0;2,31;0;;;0;;LOSACIO T1 13;0249104877
R1-001;Zamora;Losacio;246874,90391885;4622554,75215005;4843;45;0;0;0;0;;;0;;LOSACIO T1 45;0249072216
R1-001;Zamora;Zamora;270298,363369007;4598059,07417903;4833;13,2;0;0;4,5;0;;;0;;SAN BERNABE T1 13;0249104869
R1-001;Zamora;Zamora;270298,363369007;4598059,07417903;4833;45;0;0;0;0;;;0;;SAN BERNABE T1 45;0249073106
R1-001;Zamora;Zamora;270298,363369007;4598059,07417903;4833;13,2;0;0;7,84;0;;;0;;SAN BERNABE T2 13;0249104868
R1-001;Zamora;Zamora;270298,363369007;4598059,07417903;4833;45;0;0;0;0;;;0;;SAN BERNABE T2 45;0249078106
R1-001;Zamora;Zamora;270532,4060633;4596652,0916382;4835;13,2;0;0;5,46;0;;;0;;SAN FRONTIS T1 13;0249104906
R1-001;Zamora;Zamora;270532,4060633;4596652,0916382;4835;45;0;0;0;0;;;0;;SAN FRONTIS T1 45;0249078111
R1-001;Zamora;Zamora;270532,4060633;4596652,0916382;4835;13,2;0;0;4,01;0;;;0;;SAN FRONTIS T2 13;0249104904
