Gestor de Red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación
R1-299;Lleida;Alfarràs;796723,3605;4639401,595;498707;25;0;0;10,6;0;;;MANGRANERS 220;0;0;;09 - Catalunya;ALFARRAS
R1-299;Lleida;Almatret;781631,2322;4581947,945;471042042;25;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;ALMATRET
R1-299;Lleida;Sort;839682,939;4707139,354;470174289;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ALTRON
R1-299;Lleida;Sort;839682,939;4707139,354;470174289;25;0;0;5,5;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ALTRON
R1-299;Lleida;Naut Aran;817561,788;4734863,183;4587556;110;0;0;100;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ARTIES
R1-299;Lleida;Naut Aran;817561,788;4734863,183;4587556;25;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ARTIES
R1-299;Lleida;Térmens;815425,7195;4629273,091;4587201;110;0;0;32,4;0;;;ESCATRON 220;0;0;;09 - Catalunya;BALAGUER
R1-299;Lleida;Térmens;815425,7195;4629273,091;4587201;25;0;0;17,6;0;;;ESCATRON 220;0;0;;09 - Catalunya;BALAGUER
R1-299;Lleida;Naut Aran;821890,2246;4734833,26;471042046;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BAQUEIRA
R1-299;Lleida;Naut Aran;821890,2246;4734833,26;471042046;25;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BAQUEIRA
R1-299;Lleida;Bell-lloc d'Urgell;814590,7452;4617216,088;472373575;110;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;BELL-LLOC
R1-299;Lleida;Bell-lloc d'Urgell;814590,7452;4617216,088;472373575;25;0;0;10;0;;;ESCATRON 220;0;0;;09 - Catalunya;BELL-LLOC
R1-299;Lleida;Bòrdes, Es;805743,9519;4738427,398;470123720;110;0;0;52,4;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BENOS
R1-299;Lleida;Vall de Boí, La;813141,7471;4713058,984;499118;132;0;0;16;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;BOHI
R1-299;Lleida;Vall de Boí, La;813141,7471;4713058,984;499118;25;0;0;0;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;BOHI
R1-299;Lleida;Bossòst;801909,5401;4742603,082;4587380;110;0;0;21,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;BOSSOST
R1-299;Lleida;Torre de Cabdella, La;828147,6098;4709329,5;4586469;110;0;0;31,8;0;;;LLAVORSI 220;0;0;;09 - Catalunya;CABDELLA
R1-299;Lleida;Vall de Boí, La;815077,1871;4717326,254;4111896;132;0;0;32,6;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;CALDES
R1-299;Lleida;Camarasa;822647,5928;4646747,429;4585523;110;0;0;60;0;;;PIEROLA 400;0;0;;09 - Catalunya;CAMARASA
R1-299;Lleida;Cervera;857171,0313;4623213,228;4585219;110;0;0;25;0;;;PIEROLA 400;0;0;;09 - Catalunya;CERVERA
R1-299;Lleida;Cervera;857171,0313;4623213,228;4585219;25;0;0;32;0;;;PIEROLA 400;0;0;;09 - Catalunya;CERVERA
R1-299;Lleida;Espot;839877,24;4721439,25;4240179;110;0;0;14,2;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ESPOT
R1-299;Lleida;Esterri d'Àneu;838376,2422;4727640,791;424004196;25;0;0;0,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;ESTERRI
R1-299;Lleida;Juneda;819392,7931;4604738,99;470131501;25;0,7;0;79,5;0;;;JUNEDA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;JUNEDA
R1-299;Lleida;Llavorsí;846212,2023;4713485,643;4586695;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;LLAVORSI
R1-299;Lleida;Llavorsí;846212,2023;4713485,643;4586695;25;0;0;12,3;0;;;LLAVORSI 220;0;0;;09 - Catalunya;LLAVORSI
R1-299;Lleida;Lleida;805199,8138;4615397,174;4586561;110;0;0;12;0;;;ESCATRON 220;0;0;;09 - Catalunya;LLEIDA
R1-299;Lleida;Lleida;805199,8138;4615397,174;4586561;25;0;0;0,8;0;;;ESCATRON 220;0;0;;09 - Catalunya;LLEIDA
R1-299;Lleida;Pont de Suert, El;809326,2642;4707364,639;4111818;132;0;0;12,4;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;LLESP
R1-299;Lleida;Lleida;805636,2323;4613191,375;498546;132;0;0;0;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS
R1-299;Lleida;Lleida;805636,2323;4613191,375;498546;66;0;0;14,6;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS
R1-299;Lleida;Lleida;805636,2323;4613191,375;498546;25;0;0;27,1;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS
R1-299;Lleida;Torre de Cabdella, La;827085,2782;4702416,244;470119686;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;MOLINOS
R1-299;Lleida;Mollerussa;823957,9558;4616278,012;4587775;110;0;0;20;0;;;ESCATRON 220;0;0;;09 - Catalunya;MOLLERUSSA
R1-299;Lleida;Mollerussa;823957,9558;4616278,012;4587775;25;0;0;65,8;0;;;ESCATRON 220;0;0;;09 - Catalunya;MOLLERUSSA
R1-299;Lleida;Sant Esteve de la Sarga;806256,4842;4669995,857;4108937;132;0;0;44,8;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;MONTANYANA
R1-299;Lleida;Plans de Sió, Els;848449,7501;4630126,199;471042044;110;0;0;25;0;;;PIEROLA 400;0;0;;09 - Catalunya;MONTROIG
R1-299;Lleida;Plans de Sió, Els;848449,7501;4630126,199;471042044;25;0;0;49,2;0;;;PIEROLA 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;MONTROIG
R1-299;Lleida;Peramola;855134,1003;4668938,452;4585933;110;0;0;37,8;0;;;ADRALL 220;0;0;;09 - Catalunya;OLIANA
R1-299;Lleida;Peramola;855134,1003;4668938,452;4585933;25;0;0;3,4;0;;;ADRALL 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;OLIANA
R1-299;Lleida;Pobla de Segur, La;827820,6278;4685349,949;470120814;110;0;0;13,2;0;;;LLAVORSI 220;0;0;;09 - Catalunya;POBLA
R1-299;Lleida;Pobla de Segur, La;827820,6278;4685349,949;470120814;25;0;0;10,5;0;;;LLAVORSI 220;0;0;;09 - Catalunya;POBLA
R1-299;Lleida;Pont de Suert, El;807706,1572;4701339,009;498780;132;0;0;15,6;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;PONT
R1-299;Lleida;Pont de Suert, El;807706,1572;4701339,009;498780;25;0;0;2,3;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;PONT
R1-299;Lleida;Baronia de Rialb, La;848016,4126;4650287,397;4585898;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;PONTS
R1-299;Lleida;Baronia de Rialb, La;848016,4126;4650287,397;4585898;25;0;0;15;0;;;LLAVORSI 220;0;0;;09 - Catalunya;PONTS
R1-299;Lleida;Lleida;789265,0878;4620607,461;498607;66;0;0;0;0;;;MONZON 220;0;0;;09 - Catalunya;RAIMAT
R1-299;Lleida;Lleida;789265,0878;4620607,461;498607;25;0;0;16,1;0;;;MONZON 220;0;0;;09 - Catalunya;RAIMAT
R1-299;Lleida;Tiurana;847815,4453;4651611,434;471502866;110;0;0;30,7;0;;;LLAVORSI 220;0;0;;09 - Catalunya;RIALB
R1-299;Lleida;Camarasa;818382,5009;4640642,648;470113833;110;0;0;0;0;;;PIEROLA 400;0;0;;09 - Catalunya;S.LLORENÇ
R1-299;Lleida;Espot;835128,3329;4722201,751;4296658;110;0;0;14,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;S.MAURICI
R1-299;Lleida;Benavent de Segrià;800832,8222;4622239,144;4587214;110;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEGRIA
R1-299;Lleida;Benavent de Segrià;800832,8222;4622239,144;4587214;25;0;0;40;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEGRIA
R1-299;Lleida;Aitona;789059,5773;4596497,14;4581905;110;0;0;44,6;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEROS
R1-299;Lleida;Aitona;789059,5773;4596497,14;4581905;25;0;0;19,4;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEROS
R1-299;Lleida;Olius;871456,8204;4659039,686;4670557;110;0;0;25;0;;;ADRALL 220;0;0;;09 - Catalunya;SOLSONA
R1-299;Lleida;Olius;871456,8204;4659039,686;4670557;25;0;0;2,3;0;;;ADRALL 220;0;0;;09 - Catalunya;SOLSONA
R1-299;Lleida;Talarn;822764,1059;4676542,659;4584632;110;0;0;60,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TALARN
R1-299;Lleida;Talarn;822764,1059;4676542,659;4584632;25;0;0;11,4;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TALARN
R1-299;Lleida;Tàrrega;844040,5938;4621553,429;471707308;110;0;0;25;0;;;ESCATRON 220;0;0;;09 - Catalunya;TARREGA
R1-299;Lleida;Tàrrega;844040,5938;4621553,429;471707308;25;0;0;6;0;;;ESCATRON 220;0;0;;09 - Catalunya;TARREGA
R1-299;Lleida;Castell de Mur;822360,8498;4662326,762;470113788;110;0;0;32,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TERRADETS
R1-299;Lleida;Vielha e Mijaran;810998,9882;4735506,438;4587714;110;0;0;22;0;;;LLAVORSI 220;0;0;;09 - Catalunya;VIELHA
R1-299;Lleida;Vielha e Mijaran;810998,9882;4735506,438;4587714;25;0;0;0,3;0;;;LLAVORSI 220;0;0;;09 - Catalunya;VIELHA
R1-299;Lleida;Vilaller;804888,3976;4707133,579;498789;132;0;0;9,6;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;VILALLER
R1-299;Tarragona;Alcanar;797580,4191;4496066,008;4674171;110;0;0;25;0;;;VANDELLOS 400;0;0;;09 - Catalunya;ALCANAR
R1-299;Tarragona;Alcanar;797580,4191;4496066,008;4674171;25;0;0;1,3;0;;;VANDELLOS 400;0;0;;09 - Catalunya;ALCANAR
R1-299;Tarragona;Altafulla;867011,9225;4565102,075;4116870;110;51,5;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;ALTAFULLA
R1-299;Tarragona;Altafulla;867011,9225;4565102,075;4116870;25;10,2;0;49,1;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;ALTAFULLA
R1-299;Tarragona;Ampolla, L';809735,6737;4523084,821;4685189;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOLLA
R1-299;Tarragona;Ampolla, L';809735,6737;4523084,821;4685189;25;0;0;1;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOLLA
R1-299;Tarragona;Amposta;800847,2717;4512507,107;4674874;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOSTA
R1-299;Tarragona;Amposta;800847,2717;4512507,107;4674874;25;0;0;2,7;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOSTA
R1-299;Tarragona;Ascó;798777,4304;4567012,122;470115765;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;ASCO
R1-299;Tarragona;Garcia;805752,9793;4558292,05;471049325;25;0;0;75,5;4,9;;;ELS AUBALS 220;0;0;;09 - Catalunya;AUBALS
R1-299;Tarragona;Reus;849585,1931;4559923,093;4702969;25;1,1;0;184,1;0;;;BELLICENS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;BELLISSENS
R1-299;Tarragona;Cambrils;839227,1398;4555883,805;470284931;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMBRILS
R1-299;Tarragona;Cambrils;839227,1398;4555883,805;470284931;25;0;0;24,5;0;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMBRILS
R1-299;Tarragona;Tortosa;798474,9315;4519108,263;4676526;110;0;0;45,6;0;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMPREDO
R1-299;Tarragona;Tortosa;804409,3441;4524853,323;471437758;110;0;0;78;0;;;VANDELLOS 400;0;0;;09 - Catalunya;COLLDALBA
R1-299;Tarragona;Tarragona;854604,7599;4562387,551;4116877;25;32,1;0;86,5;0;;;CONSTANTI 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;CONSTANTI
R1-299;Tarragona;Flix;796274,4351;4570183,381;4703372;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;ERKIMIA
R1-299;Tarragona;Flix;797435,5086;4570204,107;4686061;110;0;0;52,6;0;;;ASCÓ 400;0;0;;09 - Catalunya;FLIX
R1-299;Tarragona;Flix;797435,5086;4570204,107;4686061;25;0;0;22,3;0;;;ASCÓ 400;0;0;;09 - Catalunya;FLIX
R1-299;Tarragona;Torre de l'Espanyol, La;808255,795;4567012,259;471867138;110;0;0;21,7;0;;;ASCÓ 400;0;0;;09 - Catalunya;GARGANTA
R1-299;Tarragona;Selva del Camp, La;847952,5503;4570269,533;471042561;25;0,5;0;86,4;0;;;LA SELVA 220;0;0;;09 - Catalunya;LASELVA
R1-299;Tarragona;Montblanc;845666,7711;4590961,154;41001019;25;5,1;0;59,1;0;;;MONTBLANC 220;0;0;;09 - Catalunya;MONTBLANC
R1-299;Tarragona;Ulldecona;785079,7011;4502234,645;4676982;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;MONTSIA
R1-299;Tarragona;Ulldecona;785079,7011;4502234,645;4676982;25;0;0;24,7;0;;;VANDELLOS 400;0;0;;09 - Catalunya;MONTSIA
R1-299;Tarragona;Perafort;856294,67;4569059,03;4117071;66;139;0;55;0;;;PERAFORT 220;0;0;;09 - Catalunya;PERAFORT
R1-299;Tarragona;Perafort;856294,67;4569059,03;4117071;25;19,9;0;32,1;0;;;PERAFORT 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual. Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;PERAFORT
R1-299;Tarragona;Perelló, El;810122,0463;4533800,271;470113715;110;0;0;81,1;0;;;VANDELLOS 400;0;0;;09 - Catalunya;PERELLO
R1-299;Tarragona;Pradell de la Teixeta;826339,5977;4561833,643;470070743;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;PRADELL
R1-299;Tarragona;Pradell de la Teixeta;826339,5977;4561833,643;470070743;25;0;0;44,1;0;;;ASCÓ 400;0;0;;09 - Catalunya;PRADELL
R1-299;Tarragona;Puigpelat;859388,1987;4579102,549;471042560;25;2,4;0;60,8;0;;;PUIGPELAT 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;PUIGPELAT
R1-299;Tarragona;Pobla de Mafumet, La;854718,1681;4566885,909;4117021;66;115,4;0;127,6;0;;;PERAFORT 220;1;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REPSOL
R1-299;Tarragona;Reus;844524,3503;4565530,859;4700079;110;0;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REUS
R1-299;Tarragona;Reus;844524,3503;4565530,859;4700079;25;0;0;50,1;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REUS
R1-299;Tarragona;Reus;844524,3503;4565530,859;4700079;11;0;0;0;0;;;TARRAGONA 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art. 10.5 de la Ley 18/2008, de 23 de diciembre, de garantía y calidad del suministro eléctrico de la Comunidad Autónoma de Cataluña.;09 - Catalunya;REUS
R1-299;Tarragona;Riba-roja d'Ebre;787516,3075;4571334,623;498535;25;0;0;28;0;;;RIBA-ROJA 220;0;0;;09 - Catalunya;RIBARROJA
R1-299;Tarragona;Constantí;851339,8703;4565032,728;471593724;110;0;0;12,5;0;;;TARRAGONA 220;0;0;;09 - Catalunya;TARRACO
R1-299;Tarragona;Constantí;851339,8703;4565032,728;471593724;25;0;0;52,7;0;;;TARRAGONA 220;0;0;;09 - Catalunya;TARRACO
R1-299;Tarragona;Tarragona;852501,7353;4559902,046;4705430;110;0;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;TARRAGONA
R1-299;Tarragona;Tarragona;852501,7353;4559902,046;4705430;25;0;0;41,8;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;TARRAGONA
R1-299;Tarragona;Tortosa;797436,4543;4522417,962;4679547;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;TORTOSA
R1-299;Tarragona;Tortosa;797436,4543;4522417,962;4679547;25;0;0;4,9;0;;;VANDELLOS 400;0;0;;09 - Catalunya;TORTOSA
R1-299;Tarragona;Valls;856403,5366;4580148,651;4705431;110;0;0;0;0;;;TARRAGONA 220;0;0;;09 - Catalunya;VALLS
R1-299;Tarragona;Valls;856403,5366;4580148,651;4705431;25;0;0;5,8;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;VALLS
R1-299;Tarragona;Vandellòs i l'Hospitalet de l'Infant;826248,9773;4542966,819;4686060;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;VANDELLOS
R1-299;Tarragona;Vandellòs i l'Hospitalet de l'Infant;826248,9773;4542966,819;4686060;25;0;0;19,6;0;;;VANDELLOS 400;0;0;;09 - Catalunya;VANDELLOS
R1-299;Tarragona;Vendrell, El;877927,5687;4571223,597;472754492;110;36,8;0;0;0;;;GARRAF 400;0;0;;09 - Catalunya;VENDRELL
R1-299;Tarragona;Vendrell, El;877927,5687;4571223,597;472754492;25;30,2;0;13,4;0;;;GARRAF 400;1;0;;09 - Catalunya;VENDRELL
R1-299;Tarragona;Xerta;793556,2932;4536162,882;470318187;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;XERTA
R1-299;Tarragona;Xerta;793556,2932;4536162,882;470318187;25;0;0;21,5;0;;;ASCÓ 400;0;0;;09 - Catalunya;XERTA
R1-299;Badajoz;Alconchel;145818,2893;4270996,831;531947196;66;0;0;14,8;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONCHE
R1-299;Badajoz;Alconchel;145818,2893;4270996,831;531947196;20;0;0;2,1;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONCHE
R1-299;Badajoz;Alconera;195369,6762;4253775,144;531813751;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONERA
R1-299;Badajoz;Almendralejo;204395,6837;4288519,278;56051212;66;0;0;22,9;0;;;MERIDA 220;0;0;;11 - Extremadura;ALMENDRA
R1-299;Badajoz;Almendralejo;204395,6837;4288519,278;56051212;15;0;0;6,6;0;;;MERIDA 220;0;0;;11 - Extremadura;ALMENDRA
R1-299;Badajoz;Badajoz;169916,3114;4300018,947;531233601;66;4,4;0;0;0;;;ALVARADO 220;0;0;;11 - Extremadura;ALVARADO
R1-299;Badajoz;Badajoz;169916,3114;4300018,947;531233601;20;0;0;19,5;0;;;ALVARADO 220;0;0;;11 - Extremadura;ALVARADO
R1-299;Badajoz;Arroyo de San Serván;199380,5693;4307489,14;532296942;66;0;0;12;0;;;MERIDA 220;0;0;;11 - Extremadura;ARROYO
R1-299;Badajoz;Arroyo de San Serván;199380,5693;4307489,14;532296942;15;0;0;11,1;0;;;MERIDA 220;0;0;;11 - Extremadura;ARROYO
R1-299;Badajoz;Azuaga;265506,6999;4238588,786;58101750;66;0;0;0;0;;;LANCHA 220;0;0;;11 - Extremadura;AZUAGA
R1-299;Badajoz;Azuaga;265506,6999;4238588,786;58101750;15;0;0;1;0,5;;;LANCHA 220;0;0;;11 - Extremadura;AZUAGA
R1-299;Badajoz;Badajoz;159335,8803;4311454,453;59101171;66;7,8;0;49,9;0;;;VAGUADAS 220;0;0;;11 - Extremadura;BADAJOZ
R1-299;Badajoz;Badajoz;159335,8803;4311454,453;59101171;20;7,8;0;11,8;0;;;VAGUADAS 220;0;0;;11 - Extremadura;BADAJOZ
R1-299;Badajoz;Jerez de los Caballeros;175429,4121;4248439,218;531064396;66;0;0;40,4;0;;;BALBOA 220;0;0;;11 - Extremadura;BALBOA
R1-299;Badajoz;Jerez de los Caballeros;175429,4121;4248439,218;531064396;20;0;0;20,3;0;;;BALBOA 220;0;0;;11 - Extremadura;BALBOA
R1-299;Badajoz;Villafranca de los Barros;207315,9026;4273894,302;532826409;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;BARBOSA
R1-299;Badajoz;Barcarrota;162164,6055;4270637,44;532193515;66;0;0;10;0;;;BALBOA 220;0;0;;11 - Extremadura;BARCAROT
R1-299;Badajoz;Barcarrota;162164,6055;4270637,44;532193515;20;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;BARCAROT
R1-299;Badajoz;Burguillos del Cerro;186463,7344;4252912,704;58101793;66;0;0;24;0;;;BALBOA 220;0;0;;11 - Extremadura;BURGUILL
R1-299;Badajoz;Burguillos del Cerro;186463,7344;4252912,704;58101793;15;0;0;0,6;0;;;BALBOA 220;0;0;;11 - Extremadura;BURGUILL
R1-299;Badajoz;Valdelacalzada;181124,2265;4310901,713;54100951;66;0;0;0;0;;;ALVARADO 220;0;0;;11 - Extremadura;CALZADAR
R1-299;Badajoz;Valdelacalzada;181124,2265;4310901,713;54100951;20;0;0;3,7;0;;;ALVARADO 220;0;0;;11 - Extremadura;CALZADAR
R1-299;Badajoz;Badajoz;161072,7138;4311106,465;532238767;66;7,3;0;0;0;;;VAGUADAS 220;0;0;;11 - Extremadura;CERROGOR
R1-299;Badajoz;Badajoz;161072,7138;4311106,465;532238767;20;7,3;0;10;0;;;VAGUADAS 220;0;0;;11 - Extremadura;CERROGOR
R1-299;Badajoz;Herrera del Duque;326278,3816;4359900,013;56056183;132;0;0;102,2;0;;;VALDECABALLEROS 400;0;0;;11 - Extremadura;CIJARA
R1-299;Badajoz;Fregenal de la Sierra;181342,8046;4231125,65;58101465;66;0;0;22,9;0;;;BALBOA 220;0;0;;11 - Extremadura;FREGENAL
R1-299;Badajoz;Fregenal de la Sierra;181342,8046;4231125,65;58101465;15;0;0;2,3;0;;;BALBOA 220;0;0;;11 - Extremadura;FREGENAL
R1-299;Badajoz;Fuente de Cantos;211346,291;4239331,237;531428627;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;FUENTEDE
R1-299;Badajoz;Fuente de Cantos;211346,291;4239331,237;531428627;15;0;0;2,4;0;;;BALBOA 220;0;0;;11 - Extremadura;FUENTEDE
R1-299;Badajoz;Hinojosa del Valle;217918,1221;4263550,258;532286003;66;0;0;22;0;;;BALBOA 220;0;0;;11 - Extremadura;HI_VALLE
R1-299;Badajoz;Hinojosa del Valle;217918,1221;4263550,258;532286003;15;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;HI_VALLE
R1-299;Badajoz;Hornachos;231538,8095;4272709,813;531815847;66;0;0;16,7;0;;;BALBOA 220;0;0;;11 - Extremadura;HORNACHO
R1-299;Badajoz;Hornachos;231538,8095;4272709,813;531815847;15;0;0;12;0;;;BALBOA 220;0;0;;11 - Extremadura;HORNACHO
R1-299;Badajoz;Jerez de los Caballeros;170808,6007;4247437,224;58101335;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;JEREZCAB
R1-299;Badajoz;Jerez de los Caballeros;170808,6007;4247437,224;58101335;15;0;0;6,7;0;;;BALBOA 220;0;0;;11 - Extremadura;JEREZCAB
R1-299;Badajoz;Mérida;214975,4251;4310498,728;532301413;132;0;0;8;0;;;MERIDA 220;0;0;;11 - Extremadura;JUDIO
R1-299;Badajoz;Mérida;214975,4251;4310498,728;532301413;15;0;0;40;0;;;MERIDA 220;0;0;;11 - Extremadura;JUDIO
R1-299;Badajoz;Llerena;237170,3004;4236935,96;58101608;66;0;0;0;0;;;GUILLENA 220;0;0;;11 - Extremadura;LLERENA
R1-299;Badajoz;Llerena;237170,3004;4236935,96;58101608;15;0;0;3,3;0,1;;;GUILLENA 220;0;0;;11 - Extremadura;LLERENA
