Gestor de red;Provincia;Municipio;Coordenada UTM X;Coordenada UTM Y;Subestación;Nivel de Tensión (kV);Capacidad disponible (MW);Capacidad comprometida por cuestiones regulatorias;Capacidad ocupada (MW);Capacidad admitida y no resuelta (MW);Posiciones ocupadas;Posiciones libres;Nudo Afección RdT;Nudo limitado por Scc ;Nudo 0*;Comentarios;Comunidad Autónoma;Nombre Subestación;Provincia;Municipio
R1-299;25;25119;819392,79;4604738,99;470131501;25;0;0;80,17;0;;;JUNEDA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;JUNEDA;Lleida;Juneda
R1-299;25;25126;846212,2;4713485,64;4586695;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;LLAVORSI;Lleida;Llavorsí
R1-299;25;25126;846212,2;4713485,64;4586695;25;0;0;12,32;0;;;LLAVORSI 220;0;0;;09 - Catalunya;LLAVORSI;Lleida;Llavorsí
R1-299;25;25120;805199,81;4615397,17;4586561;110;0;0;12;0;;;ESCATRON 220;0;0;;09 - Catalunya;LLEIDA;Lleida;Lleida
R1-299;25;25120;805199,81;4615397,17;4586561;25;0;0;0,8;0;;;ESCATRON 220;0;0;;09 - Catalunya;LLEIDA;Lleida;Lleida
R1-299;25;25173;809326,26;4707364,64;4111818;132;0;0;12,48;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;LLESP;Lleida;Pont de Suert, El
R1-299;25;25120;805636,23;4613191,38;498546;132;0;0;0;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS;Lleida;Lleida
R1-299;25;25120;805636,23;4613191,38;498546;66;0;0;14,64;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS;Lleida;Lleida
R1-299;25;25120;805636,23;4613191,38;498546;25;0;0;27,12;0;;;MANGRANERS 220;0;0;;09 - Catalunya;MAGRANERS;Lleida;Lleida
R1-299;25;25227;827085,28;4702416,24;470119686;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;MOLINOS;Lleida;Torre de Cabdella, La
R1-299;25;25137;823957,96;4616278,01;4587775;110;0;0;20;0;;;ESCATRON 220;0;0;;09 - Catalunya;MOLLERUSSA;Lleida;Mollerussa
R1-299;25;25137;823957,96;4616278,01;4587775;25;0;0;65,8;0;;;ESCATRON 220;0;0;;09 - Catalunya;MOLLERUSSA;Lleida;Mollerussa
R1-299;25;25196;806256,48;4669995,86;4108937;132;0;0;44,8;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;MONTANYANA;Lleida;Sant Esteve de la Sarga
R1-299;25;25911;848449,75;4630126,2;471042044;110;0;0;25;0;;;PIEROLA 400;0;0;;09 - Catalunya;MONTROIG;Lleida;Plans de Sió, Els
R1-299;25;25911;848449,75;4630126,2;471042044;25;0;0;49,25;0;;;PIEROLA 400;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;MONTROIG;Lleida;Plans de Sió, Els
R1-299;25;25165;855134,1;4668938,45;4585933;110;0;0;37,89;0;;;ADRALL 220;0;0;;09 - Catalunya;OLIANA;Lleida;Peramola
R1-299;25;25165;855134,1;4668938,45;4585933;25;0;0;2,95;0;;;ADRALL 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;OLIANA;Lleida;Peramola
R1-299;25;25171;827820,63;4685349,95;470120814;110;0;0;13,24;0;;;LLAVORSI 220;0;0;;09 - Catalunya;POBLA;Lleida;Pobla de Segur, La
R1-299;25;25171;827820,63;4685349,95;470120814;25;0;0;10,5;0;;;LLAVORSI 220;0;0;;09 - Catalunya;POBLA;Lleida;Pobla de Segur, La
R1-299;25;25173;807706,16;4701339,01;498780;132;0;0;15,68;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;PONT;Lleida;Pont de Suert, El
R1-299;25;25173;807706,16;4701339,01;498780;25;0;0;2,32;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;PONT;Lleida;Pont de Suert, El
R1-299;25;25042;848016,41;4650287,4;4585898;110;0;0;0;0;;;LLAVORSI 220;0;0;;09 - Catalunya;PONTS;Lleida;Baronia de Rialb, La
R1-299;25;25042;848016,41;4650287,4;4585898;25;0;0;14,97;0;;;LLAVORSI 220;0;0;;09 - Catalunya;PONTS;Lleida;Baronia de Rialb, La
R1-299;25;25120;789265,09;4620607,46;498607;66;0;0;0;0;;;MONZON 220;0;0;;09 - Catalunya;RAIMAT;Lleida;Lleida
R1-299;25;25120;789265,09;4620607,46;498607;25;0;0;16,07;0;;;MONZON 220;0;0;;09 - Catalunya;RAIMAT;Lleida;Lleida
R1-299;25;25222;847815,45;4651611,43;471502866;110;0;0;30,68;0;;;LLAVORSI 220;0;0;;09 - Catalunya;RIALB;Lleida;Tiurana
R1-299;25;25062;818382,5;4640642,65;470113833;110;0;0;0;0;;;PIEROLA 400;0;0;;09 - Catalunya;S.LLORENÇ;Lleida;Camarasa
R1-299;25;25082;835128,33;4722201,75;4296658;110;0;0;14,64;0;;;LLAVORSI 220;0;0;;09 - Catalunya;S.MAURICI;Lleida;Espot
R1-299;25;25053;800832,82;4622239,14;4587214;110;0;0;0;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEGRIA;Lleida;Benavent de Segrià
R1-299;25;25053;800832,82;4622239,14;4587214;25;0;0;39,93;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEGRIA;Lleida;Benavent de Segrià
R1-299;25;25038;789059,58;4596497,14;4581905;110;0;0;44,6;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEROS;Lleida;Aitona
R1-299;25;25038;789059,58;4596497,14;4581905;25;0;0;20,12;0;;;ESCATRON 220;0;0;;09 - Catalunya;SEROS;Lleida;Aitona
R1-299;25;25151;871456,82;4659039,69;4670557;110;0;0;25;0;;;ADRALL 220;0;0;;09 - Catalunya;SOLSONA;Lleida;Olius
R1-299;25;25151;871456,82;4659039,69;4670557;25;0;0;2,3;0;;;ADRALL 220;0;0;;09 - Catalunya;SOLSONA;Lleida;Olius
R1-299;25;25215;822764,11;4676542,66;4584632;110;0;0;60,6;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TALARN;Lleida;Talarn
R1-299;25;25215;822764,11;4676542,66;4584632;25;0;0;11,38;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TALARN;Lleida;Talarn
R1-299;25;25217;844040,59;4621553,43;471707308;110;0;0;25;0;;;ESCATRON 220;0;0;;09 - Catalunya;TARREGA;Lleida;Tàrrega
R1-299;25;25217;844040,59;4621553,43;471707308;25;0;0;3,88;0;;;ESCATRON 220;0;0;;09 - Catalunya;TARREGA;Lleida;Tàrrega
R1-299;25;25904;822360,85;4662326,76;470113788;110;0;0;32,5;0;;;LLAVORSI 220;0;0;;09 - Catalunya;TERRADETS;Lleida;Castell de Mur
R1-299;25;25243;810998,99;4735506,44;4587714;110;0;0;22;0;;;LLAVORSI 220;0;0;;09 - Catalunya;VIELHA;Lleida;Vielha e Mijaran
R1-299;25;25243;810998,99;4735506,44;4587714;25;0;0;0,25;0;;;LLAVORSI 220;0;0;;09 - Catalunya;VIELHA;Lleida;Vielha e Mijaran
R1-299;25;25245;804888,4;4707133,58;498789;132;0;0;9,57;0;;;PONT DE SUERT 220;0;0;;09 - Catalunya;VILALLER;Lleida;Vilaller
R1-299;43;43004;797580,42;4496066,01;4674171;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;ALCANAR;Tarragona;Alcanar
R1-299;43;43004;797580,42;4496066,01;4674171;25;0;0;1,28;0;;;VANDELLOS 400;0;0;;09 - Catalunya;ALCANAR;Tarragona;Alcanar
R1-299;43;43012;867011,92;4565102,08;4116870;110;58,65;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;ALTAFULLA;Tarragona;Altafulla
R1-299;43;43012;867011,92;4565102,08;4116870;25;20,36;0;35,44;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;ALTAFULLA;Tarragona;Altafulla
R1-299;43;43906;809735,67;4523084,82;4685189;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOLLA;Tarragona;Ampolla, L'
R1-299;43;43906;809735,67;4523084,82;4685189;25;0;0;0,99;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOLLA;Tarragona;Ampolla, L'
R1-299;43;43014;800847,27;4512507,11;4674874;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOSTA;Tarragona;Amposta
R1-299;43;43014;800847,27;4512507,11;4674874;25;0;0;2,69;0;;;VANDELLOS 400;0;0;;09 - Catalunya;AMPOSTA;Tarragona;Amposta
R1-299;43;43019;798777,43;4567012,12;470115765;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;ASCO;Tarragona;Ascó
R1-299;43;43065;805752,98;4558292,05;471049325;25;0;0;70,43;4,48;;;ELS AUBALS 220;0;0;;09 - Catalunya;AUBALS;Tarragona;Garcia
R1-299;43;43123;849585,19;4559923,09;4702969;25;10,95;0;184,09;0;;;BELLICENS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;BELLISSENS;Tarragona;Reus
R1-299;43;43038;839227,14;4555883,81;470284931;110;42,55;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMBRILS;Tarragona;Cambrils
R1-299;43;43038;839227,14;4555883,81;470284931;25;42,55;0;24,51;2,5;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMBRILS;Tarragona;Cambrils
R1-299;43;43155;798474,93;4519108,26;4676526;110;0;0;45,58;0;;;VANDELLOS 400;0;0;;09 - Catalunya;CAMPREDO;Tarragona;Tortosa
R1-299;43;43155;804409,34;4524853,32;471437758;110;0;0;78;0;;;VANDELLOS 400;0;0;;09 - Catalunya;COLLDALBA;Tarragona;Tortosa
R1-299;43;43148;854604,76;4562387,55;4116877;25;29,51;0;86,94;0;;;CONSTANTI 220;0;0;Capacidad que podría no estar disponible en su totalidad, en función de la explotación de sus barras. A determinar en estudio individual.;09 - Catalunya;CONSTANTI;Tarragona;Tarragona
R1-299;43;43060;796274,44;4570183,38;4703372;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;ERKIMIA;Tarragona;Flix
R1-299;43;43060;797435,51;4570204,11;4686061;110;0;0;52,52;0;;;ASCÓ 400;0;0;;09 - Catalunya;FLIX;Tarragona;Flix
R1-299;43;43060;797435,51;4570204,11;4686061;25;0;0;22,33;0;;;ASCÓ 400;0;0;;09 - Catalunya;FLIX;Tarragona;Flix
R1-299;43;43152;808255,79;4567012,26;471867138;110;30,85;0;21,71;0;;;ASCÓ 400;0;0;;09 - Catalunya;GARGANTA;Tarragona;Torre de l'Espanyol, La
R1-299;43;43145;847952,55;4570269,53;471042561;25;6,97;0;77,44;0;;;LA SELVA 220;0;0;;09 - Catalunya;LASELVA;Tarragona;Selva del Camp, La
R1-299;43;43086;845666,77;4590961,15;41001019;25;3,31;0;61,78;0;;;MONTBLANC 220;0;0;;09 - Catalunya;MONTBLANC;Tarragona;Montblanc
R1-299;43;43156;785079,7;4502234,64;4676982;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;MONTSIA;Tarragona;Ulldecona
R1-299;43;43156;785079,7;4502234,64;4676982;25;0;0;24,19;0;;;VANDELLOS 400;0;0;;09 - Catalunya;MONTSIA;Tarragona;Ulldecona
R1-299;43;43103;856294,67;4569059,03;4117071;66;75,96;0;55;0;;;PERAFORT 220;0;0;;09 - Catalunya;PERAFORT;Tarragona;Perafort
R1-299;43;43103;856294,67;4569059,03;4117071;25;14,5;0;35,86;0;;;PERAFORT 220;0;0;Capacidad que podría no estar disponible en su totalidad. A determinar en estudio individual. Subestación con restricciones para su ampliación. Dificultad para conectar nuevas posiciones.;09 - Catalunya;PERAFORT;Tarragona;Perafort
R1-299;43;43104;810122,05;4533800,27;470113715;110;0;0;81,05;0;;;VANDELLOS 400;0;0;;09 - Catalunya;PERELLO;Tarragona;Perelló, El
R1-299;43;43115;826339,6;4561833,64;470070743;110;32,38;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;PRADELL;Tarragona;Pradell de la Teixeta
R1-299;43;43115;826339,6;4561833,64;470070743;25;0;0;44,06;0;;;ASCÓ 400;0;0;;09 - Catalunya;PRADELL;Tarragona;Pradell de la Teixeta
R1-299;43;43119;859388,2;4579102,55;471042560;25;0;0;62,78;0;;;PUIGPELAT 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;PUIGPELAT;Tarragona;Puigpelat
R1-299;43;43109;854718,17;4566885,91;4117021;66;75,16;0;127,53;0;;;PERAFORT 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REPSOL;Tarragona;Pobla de Mafumet, La
R1-299;43;43123;844524,35;4565530,86;4700079;110;72,57;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REUS;Tarragona;Reus
R1-299;43;43123;844524,35;4565530,86;4700079;25;72,57;0;56,19;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;REUS;Tarragona;Reus
R1-299;43;43123;844524,35;4565530,86;4700079;11;0;0;0;0;;;TARRAGONA 220;0;0;Capacidad de acceso no disponible por inviabilidad de conexión en 11 kV, en virtud de lo dispuesto en el art 10.5 de la Ley 18/2008, de 23 de diciembre y el art 46 del RD 1955/2000 de 1 de diciembre.;09 - Catalunya;REUS;Tarragona;Reus
R1-299;43;43125;787516,31;4571334,62;498535;25;2,44;0;27,97;0;;;RIBA-ROJA 220;0;0;;09 - Catalunya;RIBARROJA;Tarragona;Riba-roja d'Ebre
R1-299;43;43047;851339,87;4565032,73;471593724;110;92,56;0;12,5;0;;;TARRAGONA 220;0;0;;09 - Catalunya;TARRACO;Tarragona;Constantí
R1-299;43;43047;851339,87;4565032,73;471593724;25;2,96;0;52,7;0;;;TARRAGONA 220;0;0;;09 - Catalunya;TARRACO;Tarragona;Constantí
R1-299;43;43148;852501,74;4559902,05;4705430;110;135,88;0;0;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;TARRAGONA;Tarragona;Tarragona
R1-299;43;43148;852501,74;4559902,05;4705430;25;135,88;0;41,77;0;;;TARRAGONA 220;0;0;Capacidad que podría no estar disponible en su totalidad. A determinar en estudio individual. Subestación con restricciones para su ampliación. Dificultad para conectar nuevas posiciones.;09 - Catalunya;TARRAGONA;Tarragona;Tarragona
R1-299;43;43155;797436,45;4522417,96;4679547;110;0;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;TORTOSA;Tarragona;Tortosa
R1-299;43;43155;797436,45;4522417,96;4679547;25;0;0;4,88;0;;;VANDELLOS 400;0;0;;09 - Catalunya;TORTOSA;Tarragona;Tortosa
R1-299;43;43161;856403,54;4580148,65;4705431;110;0;0;0;0;;;TARRAGONA 220;0;0;;09 - Catalunya;VALLS;Tarragona;Valls
R1-299;43;43161;856403,54;4580148,65;4705431;25;0;0;5,78;0;;;TARRAGONA 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;09 - Catalunya;VALLS;Tarragona;Valls
R1-299;43;43162;826248,98;4542966,82;4686060;110;27,73;0;0;0;;;VANDELLOS 400;0;0;;09 - Catalunya;VANDELLOS;Tarragona;Vandellòs i l'Hospitalet de l'Infant
R1-299;43;43162;826248,98;4542966,82;4686060;25;27,73;0;19,58;0;;;VANDELLOS 400;0;0;;09 - Catalunya;VANDELLOS;Tarragona;Vandellòs i l'Hospitalet de l'Infant
R1-299;43;43163;877927,57;4571223,6;472754492;110;35,26;0;0;0;;;GARRAF 400;0;0;;09 - Catalunya;VENDRELL;Tarragona;Vendrell, El
R1-299;43;43163;877927,57;4571223,6;472754492;25;30,17;0;17,4;0;;;GARRAF 400;1;0;;09 - Catalunya;VENDRELL;Tarragona;Vendrell, El
R1-299;43;43052;793556,29;4536162,88;470318187;110;0;0;0;0;;;ASCÓ 400;0;0;;09 - Catalunya;XERTA;Tarragona;Xerta
R1-299;43;43052;793556,29;4536162,88;470318187;25;0;0;21,46;0;;;ASCÓ 400;0;0;;09 - Catalunya;XERTA;Tarragona;Xerta
R1-299;6;6007;145818,29;4270996,83;531947196;66;0;0;14,82;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONCHE;Badajoz;Alconchel
R1-299;6;6007;145818,29;4270996,83;531947196;20;0;0;2,06;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONCHE;Badajoz;Alconchel
R1-299;6;6008;195369,68;4253775,14;531813751;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;ALCONERA;Badajoz;Alconera
R1-299;6;6011;204395,68;4288519,28;56051212;66;0;0;22,89;0;;;MERIDA 220;0;0;;11 - Extremadura;ALMENDRA;Badajoz;Almendralejo
R1-299;6;6011;204395,68;4288519,28;56051212;15;0;0;6,61;0;;;MERIDA 220;0;0;;11 - Extremadura;ALMENDRA;Badajoz;Almendralejo
R1-299;6;6015;169916,31;4300018,95;531233601;66;0;0;0;0;;;ALVARADO 220;0;0;;11 - Extremadura;ALVARADO;Badajoz;Badajoz
R1-299;6;6015;169916,31;4300018,95;531233601;20;0;0;19,53;0;;;ALVARADO 220;0;0;;11 - Extremadura;ALVARADO;Badajoz;Badajoz
R1-299;6;6012;199380,57;4307489,14;532296942;66;0;0;12;0;;;MERIDA 220;0;0;;11 - Extremadura;ARROYO;Badajoz;Arroyo de San Serván
R1-299;6;6012;199380,57;4307489,14;532296942;15;0;0;11,1;0;;;MERIDA 220;0;0;;11 - Extremadura;ARROYO;Badajoz;Arroyo de San Serván
R1-299;6;6014;265506,7;4238588,79;58101750;66;0;0;0;0;;;LANCHA 220;0;0;;11 - Extremadura;AZUAGA;Badajoz;Azuaga
R1-299;6;6014;265506,7;4238588,79;58101750;15;0;0;1,01;1,5;;;LANCHA 220;0;0;;11 - Extremadura;AZUAGA;Badajoz;Azuaga
R1-299;6;6015;159335,88;4311454,45;59101171;66;0;0;49,86;0;;;VAGUADAS 220;0;0;;11 - Extremadura;BADAJOZ;Badajoz;Badajoz
R1-299;6;6015;159335,88;4311454,45;59101171;20;0;0;11,84;0;;;VAGUADAS 220;0;0;;11 - Extremadura;BADAJOZ;Badajoz;Badajoz
R1-299;6;6070;175429,41;4248439,22;531064396;66;0;0;40,38;0;;;BALBOA 220;0;0;;11 - Extremadura;BALBOA;Badajoz;Jerez de los Caballeros
R1-299;6;6070;175429,41;4248439,22;531064396;20;0;0;20,25;0;;;BALBOA 220;0;0;;11 - Extremadura;BALBOA;Badajoz;Jerez de los Caballeros
R1-299;6;6149;207315,9;4273894,3;532826409;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;BARBOSA;Badajoz;Villafranca de los Barros
R1-299;6;6016;162164,61;4270637,44;532193515;66;0;0;10;0;;;BALBOA 220;0;0;;11 - Extremadura;BARCAROT;Badajoz;Barcarrota
R1-299;6;6016;162164,61;4270637,44;532193515;20;0;0;0,03;0;;;BALBOA 220;0;0;;11 - Extremadura;BARCAROT;Badajoz;Barcarrota
R1-299;6;6022;186463,73;4252912,7;58101793;66;0;0;24;0;;;BALBOA 220;0;0;;11 - Extremadura;BURGUILL;Badajoz;Burguillos del Cerro
R1-299;6;6022;186463,73;4252912,7;58101793;15;0;0;0,61;0;;;BALBOA 220;0;0;;11 - Extremadura;BURGUILL;Badajoz;Burguillos del Cerro
R1-299;6;6901;181124,23;4310901,71;54100951;66;0;0;0;0;;;ALVARADO 220;0;0;;11 - Extremadura;CALZADAR;Badajoz;Valdelacalzada
R1-299;6;6901;181124,23;4310901,71;54100951;20;0;0;3,68;0;;;ALVARADO 220;0;0;;11 - Extremadura;CALZADAR;Badajoz;Valdelacalzada
R1-299;6;6015;161072,71;4311106,46;532238767;66;0;0;0;0;;;VAGUADAS 220;0;0;;11 - Extremadura;CERROGOR;Badajoz;Badajoz
R1-299;6;6015;161072,71;4311106,46;532238767;20;0;0;9,99;0;;;VAGUADAS 220;0;0;;11 - Extremadura;CERROGOR;Badajoz;Badajoz
R1-299;6;6063;326278,38;4359900,01;56056183;132;0;0;102,1;0;;;VALDECABALLEROS 400;0;0;;11 - Extremadura;CIJARA;Badajoz;Herrera del Duque
R1-299;6;6050;181342,8;4231125,65;58101465;66;0;0;22,88;0;;;BALBOA 220;0;0;;11 - Extremadura;FREGENAL;Badajoz;Fregenal de la Sierra
R1-299;6;6050;181342,8;4231125,65;58101465;15;0;0;2,29;0;;;BALBOA 220;0;0;;11 - Extremadura;FREGENAL;Badajoz;Fregenal de la Sierra
R1-299;6;6052;211346,29;4239331,24;531428627;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;FUENTEDE;Badajoz;Fuente de Cantos
R1-299;6;6052;211346,29;4239331,24;531428627;15;0;0;2,37;0;;;BALBOA 220;0;0;;11 - Extremadura;FUENTEDE;Badajoz;Fuente de Cantos
R1-299;6;6068;217918,12;4263550,26;532286003;66;0;0;22;0;;;BALBOA 220;0;0;;11 - Extremadura;HI_VALLE;Badajoz;Hinojosa del Valle
R1-299;6;6068;217918,12;4263550,26;532286003;15;0;0;0,02;0;;;BALBOA 220;0;0;;11 - Extremadura;HI_VALLE;Badajoz;Hinojosa del Valle
R1-299;6;6069;231538,81;4272709,81;531815847;66;0;0;16,72;0;;;BALBOA 220;0;0;;11 - Extremadura;HORNACHO;Badajoz;Hornachos
R1-299;6;6069;231538,81;4272709,81;531815847;15;0;0;12,04;0;;;BALBOA 220;0;0;;11 - Extremadura;HORNACHO;Badajoz;Hornachos
R1-299;6;6070;170808,6;4247437,22;58101335;66;0;0;0;0;;;BALBOA 220;0;0;;11 - Extremadura;JEREZCAB;Badajoz;Jerez de los Caballeros
R1-299;6;6070;170808,6;4247437,22;58101335;15;0;0;7,09;0;;;BALBOA 220;0;0;;11 - Extremadura;JEREZCAB;Badajoz;Jerez de los Caballeros
R1-299;6;6083;214975,43;4310498,73;532301413;132;0;0;8;0;;;MERIDA 220;0;0;;11 - Extremadura;JUDIO;Badajoz;Mérida
R1-299;6;6083;214975,43;4310498,73;532301413;15;0;0;39,98;0;;;MERIDA 220;0;0;;11 - Extremadura;JUDIO;Badajoz;Mérida
R1-299;6;6074;237170,3;4236935,96;58101608;66;0;0;0;0;;;GUILLENA 220;0;0;;11 - Extremadura;LLERENA;Badajoz;Llerena
R1-299;6;6074;237170,3;4236935,96;58101608;15;0;0;3,38;0;;;GUILLENA 220;0;0;;11 - Extremadura;LLERENA;Badajoz;Llerena
R1-299;6;6072;186107,6;4305774,7;56051536;66;0;0;0;0;;;ALVARADO 220;0;0;;11 - Extremadura;LOBON;Badajoz;Lobón
R1-299;6;6072;186107,6;4305774,7;56051536;20;0;0;16,43;0;;;ALVARADO 220;0;0;;11 - Extremadura;LOBON;Badajoz;Lobón
R1-299;6;6083;210185,21;4310609,96;58102609;132;0;0;49,9;0;;;MERIDA 220;0;0;;11 - Extremadura;MERIDA;Badajoz;Mérida
R1-299;6;6083;210185,21;4310609,96;58102609;66;0;0;45,84;0;;;MERIDA 220;0;0;;11 - Extremadura;MERIDA;Badajoz;Mérida
R1-299;6;6083;210185,21;4310609,96;58102609;15;0;0;32,83;0;;;MERIDA 220;0;0;;11 - Extremadura;MERIDA;Badajoz;Mérida
R1-299;6;6015;153724,48;4312055,85;56051396;66;0;0;0;0;;;VAGUADAS 220;0;0;;11 - Extremadura;NEVERO;Badajoz;Badajoz
R1-299;6;6015;153724,48;4312055,85;56051396;20;0;0;27,91;0;;;VAGUADAS 220;0;0;;11 - Extremadura;NEVERO;Badajoz;Badajoz
R1-299;6;6095;143306,11;4290618,72;56051097;66;0;0;15;0;;;VAGUADAS 220;0;0;;11 - Extremadura;OLIVENZA;Badajoz;Olivenza
R1-299;6;6095;143306,11;4290618,72;56051097;20;0;0;25,8;0;;;VAGUADAS 220;0;0;;11 - Extremadura;OLIVENZA;Badajoz;Olivenza
R1-299;6;6097;280036,01;4318245,45;56055864;132;0;0;72,93;0;;;VALDECABALLEROS 400;0;0;;11 - Extremadura;ORELLANA;Badajoz;Orellana la Vieja
R1-299;6;6083;208249,18;4304713,29;532715344;66;0;0;20;0;;;MERIDA 220;0;0;;11 - Extremadura;PARQ_SUR;Badajoz;Mérida
R1-299;6;6083;208249,18;4304713,29;532715344;15;0;0;9,29;0;;;MERIDA 220;0;0;;11 - Extremadura;PARQ_SUR;Badajoz;Mérida
R1-299;6;6083;206315,15;4312779,21;56051629;66;0;0;0;0;;;MERIDA 220;0;0;;11 - Extremadura;PRADO;Badajoz;Mérida
R1-299;6;6083;206315,15;4312779,21;56051629;15;0;0;17,5;0;;;MERIDA 220;0;0;;11 - Extremadura;PRADO;Badajoz;Mérida
R1-299;6;6083;209889,98;4315069,31;532387060;66;0;0;0;0;;;MERIDA 220;0;0;;11 - Extremadura;PROSERPI;Badajoz;Mérida
R1-299;6;6083;209889,98;4315069,31;532387060;15;0;0;21,3;0;;;MERIDA 220;0;0;;11 - Extremadura;PROSERPI;Badajoz;Mérida
R1-299;6;6127;311338,75;4334918,95;56056501;132;0;0;55,59;0;;;VALDECABALLEROS 400;0;0;;11 - Extremadura;PTO_PENA;Badajoz;Talarrubias
R1-299;6;6008;198113,33;4251756,7;532306501;66;0;0;23,16;0;;;BALBOA 220;0;0;;11 - Extremadura;PUEBLA;Badajoz;Alconera
R1-299;6;6008;198113,33;4251756,7;532306501;15;0;0;15,8;0;;;BALBOA 220;0;0;;11 - Extremadura;PUEBLA;Badajoz;Alconera
R1-299;6;6015;152857,74;4315202,12;533250919;66;0;0;0;0;;;VAGUADAS 220;0;0;;11 - Extremadura;RIOCAYA;Badajoz;Badajoz
R1-299;6;6015;152857,74;4315202,12;533250919;20;0;0;14,98;0;;;VAGUADAS 220;0;0;;11 - Extremadura;RIOCAYA;Badajoz;Badajoz
R1-299;6;6085;220582,56;4206927,33;531626634;66;0;0;0;0;;;GUILLENA 220;0;0;;11 - Extremadura;RIONARCE;Badajoz;Monesterio
R1-299;6;6015;153543,19;4310197,35;59101437;66;0;0;0;0;;;VAGUADAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;11 - Extremadura;S_MARINA;Badajoz;Badajoz
R1-299;6;6015;153543,19;4310197,35;59101437;20;0;0;15,4;0;;;VAGUADAS 220;0;0;Subestación con espacio insuficiente o posibles restricciones para su ampliación. Dificultad para la conexión de una nueva posición o con coste muy elevado.;11 - Extremadura;S_MARINA;Badajoz;Badajoz
R1-299;6;6054;203991,09;4265824;533218212;66;0;0;24;0;;;BALBOA 220;0;0;;11 - Extremadura;SANJORGE;Badajoz;Fuente del Maestre
