id,brand,address,postal_code,locality,municipality,province,ccaa_id,latitude,longitude,road_side,sale_type,schedule
4785,CEPSA,"AVENIDA REYES CATOLICOS, 26",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.261472,-2.599417,D,P,L-V: 07:00-21:00; S: 08:00-13:00
12146,MOEVE,AUTOVIA A-43 KM. 390,2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.205194,-2.708528,I,P,L-D: 06:00-23:59
11976,BP VILLARROBLEDO,"AVENIDA REYES CATOLICOS, 133",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.277056,-2.591722,D,P,L-D: 06:00-22:00
5305,REPSOL,"CALLE DOS DE MAYO, 167",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.278222,-2.602028,I,P,L-D: 06:00-00:00
15192,COMBUSTIBLES DISPROSIO S.L.,"CALLE NOBEL, 64",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.283917,-2.583361,N,P,L-S: 08:00-20:00
5184,MOEVE,"CARRETERA N-310 KM. 120,5",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.198,-2.713722,D,P,L-V: 07:00-21:00; D: 14:00-21:00
4368,MOEVE,CARRETERA DE LAS MESAS KM. 005,2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.27225,-2.617083,N,P,L-D: 06:00-22:30
4442,CARREFOUR,"AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.285722,-2.579639,N,P,L-S: 08:00-22:00
14539,VINICOLA DE VILLARROBLEDO,"CARRETERA MUNERA KM. 0,500",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.250806,-2.601028,I,R,L-D: 24H
14804,PLENERGY,"CALLE GENERAL MARTI, 2",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.266417,-2.596944,D,P,L-D: 24H
11797,REPSOL,AUTOVIA A-43 KM. 129,2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.258778,-2.586778,D,P,L-D: 24H
15264,"COMBUSTIBLES FIEL, S.L.","CALLE ARQUIMEDES, 62",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.282167,-2.583778,N,P,L-S: 07:00-22:00
15620,PAÑALON,"AVENIDA REYES CATOLICOS, 150",2600,VILLARROBLEDO,Villarrobledo,ALBACETE,7,39.278333,-2.590194,D,P,L-D: 24H
4796,CEPSA,CARRETERA DE HELLIN KM. 42,2480,YESTE,Yeste,ALBACETE,7,38.368667,-2.314667,I,P,L-D: 07:00-21:00
9478,CEPSA,CARRETERA AGOST-NOVELDA KM 2 KM. 2,3698,AGOST,Agost,ALICANTE,10,38.429417,-0.66225,I,P,L-D: 06:00-22:00
11305,GALP,AUTOPISTA AP 7 KM. 696,3698,AGOST,Agost,ALICANTE,10,38.408861,-0.599444,I,P,L-D: 24H
11306,GALP,AUTOPISTA AP 7 KM. 696,3698,AGOST,Agost,ALICANTE,10,38.406528,-0.599972,D,P,L-D: 24H
3683,PETRONOR,CARRETERA SAN VICENTE - AGOST KM. 11,3698,AGOST,Agost,ALICANTE,10,38.434417,-0.63725,N,P,L-D: 06:00-22:00
14191,SUVER GASOLEOS,"CALLE POLIGONO INDUSTRIAL MOS DEL BOU, CALLE EL ESPARTO, 5",3340,ALBATERA,Albatera,ALICANTE,10,38.168111,-0.889167,D,P,L-D: 24H
3565,FTH,"CARRETERA N-340 KM. 702,1",3340,ALBATERA,Albatera,ALICANTE,10,38.199389,-0.848833,D,P,L-D: 06:00-22:00
3589,REPSOL,"N-340 km 696,7",3340,ALBATERA,Albatera,ALICANTE,10,38.199417,-0.848722,I,P,L-D: 24H
3692,REPSOL,"CARRETERA CATRAL-ALBATERA KM. 4,2",3340,ALBATERA,Albatera,ALICANTE,10,38.175028,-0.854056,I,P,L-D: 24H
3588,REPSOL,"CARRETERA N-340 KM. 696,7",3340,ALBATERA,Albatera,ALICANTE,10,38.165222,-0.89475,D,P,L-V: 06:00-22:00
14852,REPSOL,"POLIGONO PLAZA MOSQUERA, 6",3728,ALCALALI,Alcalalí,ALICANTE,10,38.751972,-0.042083,D,P,L-D: 24H
16089,BALLENOIL,"CALLE ALACANT, 58",3801,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.689278,-0.480306,N,P,L-D: 24H
9298,REPSOL,"CALLE ALICANTE, 62",3801,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.688639,-0.479611,D,P,L-D: 05:00-23:00
15700,PLENERGY,"CALLE ALACANT, 101",3801,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.683806,-0.471194,D,P,L-D: 24H
13370,MASOIL ALCOY,"CALLE ALICANTE, 62",3801,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.689083,-0.479694,D,P,L-D: 24H
3713,GASOLINERA ALCOY,"Alicante, 1 - P.I. Beniata",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.695083,-0.477972,N,P,L-D: 24H
3728,GALP,"N-340 km 131,000",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.683389,-0.471306,N,P,L-D: 06:00-22:00
3586,PETRONOR,"CALLE OLIVER, 72",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.691972,-0.489722,D,P,L-D: 06:00-22:00
3475,REPSOL,"PG COTES BAIXES,CALLE C,PARC.1, 0",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.714361,-0.462528,D,P,L-D: 06:00-22:00
11428,REPSOL,"AVENIDA TIRANT, S/N",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.70875,-0.472556,D,P,L-D: 06:00-22:00
14200,GASEXPRESS,"CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1",3800,ALCOY/ALCOI,Alcoy/Alcoi,ALICANTE,10,38.711556,-0.46625,D,P,L-D: 24H
15006,PLENERGY,"AVENIDA ALBIR, 90",3580,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.574028,-0.076694,D,P,L-D: 24H
3623,REPSOL,CL AVDA. DEL PAIS VALENCIANO S.N.,3580,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.581361,-0.105389,D,P,L-D: 06:00-22:00
14851,BP ALFAZ DEL PI,"CALLE MALLORCA, CTRA. CV-763, 1",3580,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.571139,-0.0965,D,P,L-D: 07:00-23:00
15099,PLENERGY,"AVENIDA PAIS VALENCIÁ, 47",3580,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.58225,-0.106167,D,P,L-D: 24H
15778,BEROIL,"AVINGUDA PAIS VALENCIÁ, 37",3580,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.580639,-0.104972,D,P,L-D: 24H
3733,GALP,"AP-1535 km 2,000",3581,ALFAS DEL PI (L'),Alfàs del Pi (l'),ALICANTE,10,38.567722,-0.082972,N,P,L-D: 06:00-22:00
11929,BP EL ZOCO,"POLIGONO SECTOR VIII - EL ZOCO, S/N",3169,ALGORFA,Algorfa,ALICANTE,10,38.058389,-0.746611,N,P,L-D: 06:00-22:00
3416,CEPSA,"CALLE SAN JUAN, 32",3668,ALGUEÑA,Algueña,ALICANTE,10,38.339222,-0.998222,D,P,L-D: 06:30-21:00
10940,BP SANDOVAL MD,"AVENIDA DENIA, 80",3013,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.359278,-0.466972,D,P,L-D: 24H
10941,BP SANDOVAL MI,"AVENIDA DENIA, 75",3013,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.359667,-0.467361,I,P,L-D: 24H
3673,REPSOL,"AVENIDA PADRE ESPLÁ, 36",3013,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.357,-0.47675,N,P,L-V: 07:30-21:00; S: 08:00-15:00; D: 09:30-14:30
15630,AVANZA LOW COST,"CALLE BULEVAR TEULADA, 86",3005,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.364194,-0.499917,I,P,L-D: 24H
12649,GM OIL,"CALLE JATIVA, S/N",3009,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.377722,-0.504722,D,P,L-D: 24H
3550,REPSOL,"AVENIDA NOVELDA, 179",3009,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.370222,-0.4975,D,P,L-D: 07:00-00:00
12283,REPSOL,"CALLE FORTUNY, S/N",3009,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.375333,-0.499444,I,P,L-D: 06:00-22:00
8379,SHELL,"AVENIDA UNIVERSIDAD, S/N",3009,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.374139,-0.506833,N,P,L-D: 24H
3690,REPSOL,"AVENIDA DE LA UNIVERSIDAD, SN",3009,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.376194,-0.508861,D,P,L-D: 24H
10245,PLENERGY,"AVENIDA NOVELDA, 74",3010,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.364222,-0.494333,D,P,L-D: 24H
3593,REPSOL,"AVENIDA JIJONA, 88",3012,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.358556,-0.483944,D,P,L-S: 06:30-22:30; D: 07:00-22:30
3421,BALLENOIL,"AVENIDA GASTON CASTELLO, 58",3014,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.375111,-0.486944,D,P,L-D: 24H
13283,ALCAMPO,"AVENIDA ANTONIO RAMOS CARRATALA, 56",3015,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.370694,-0.466806,N,P,L-D: 24H
3417,MOEVE,"AVDA. DE LA CONDOMINA, 47 (C-190 km 3,7)",3540,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.363639,-0.434556,D,P,L-D: 24H
3603,BP VISTAHERMOSA,"AVENIDA DENIA, 150",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.375472,-0.453806,D,P,L-D: 07:00-23:00
3580,GOTETA,"AVENIDA DENIA, 60",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.355389,-0.472306,N,P,L-D: 24H
13851,AVANZA ENERGY,"VIAL FLORA DE ESPAÑA, 28",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.369111,-0.444778,N,P,L-D: 06:30-22:00
8300,GALP,"VIAL CONEXION N-332 Y A-7, S/N",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.37,-0.446667,N,P,L-D: 06:00-22:00
15696,PLENERGY,"AVENIDA DENIA, 0",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.371389,-0.457694,D,P,L-D: 24H
15170,PLENERGY,"CALLE ANTONIO RAMOS CARRATALÁ, 26",3016,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.369889,-0.464083,D,P,L-D: 24H
13568,AVANZA LOW COST,"CALLE MUSICO JOSE TORREGROSA, 33",3112,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.383583,-0.48975,D,P,L-D: 24H
3470,REPSOL,CARRETERA A-214 KM. 5,3112,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.401,-0.47775,I,P,L-D: 06:00-22:00
10710,BP REJAS VERDES,"AVENIDA PINTOR GASTON CASTELLO, 1",3011,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.370083,-0.486611,I,P,L-D: 06:00-22:00
13585,PETROPRIX,"AVENIDA NOVELDA, 216",3011,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.376944,-0.499722,D,P,L-D: 24H
13572,VCC ALICANTE,"AVENIDA NOVELDA, 204",3011,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.375972,-0.498972,D,P,L-D: 24H
3680,REPSOL,"CARRETERA 112,6 KM. N-332",3559,SANTA FAZ,Alicante/Alacant,ALICANTE,10,38.38625,-0.447417,D,P,L-D: 06:30-22:30
13759,E.S. SANTA FAZ,"AVENIDA DE DENIA, 183",3559,SANTA FAZ,Alicante/Alacant,ALICANTE,10,38.385639,-0.449972,I,P,L-D: 06:30-22:30
9191,AVANZA ENERGY,"POLIGONO PLA VALLONGA CALLE 8, PARCELA 15",3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.34825,-0.555389,D,P,L-V: 06:00-21:30; S: 07:00-15:00
9119,SHELL,"AVDA. ORIHUELA, S/N - ESQUINA VIA PARQUE",3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.345583,-0.517889,N,P,L-D: 06:00-00:00
11716,CONFORT AUTO,"AVENIDA NEPTUNO, 4",3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.344,-0.524194,D,P,L-V: 06:00-22:00; S: 07:00-15:00
3406,CEPSA,"CARRETERA N-330A KM. 407,7",3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.343611,-0.545111,D,P,L-V: 05:00-21:00
3684,PETRONOR,CARRETERA N-330 KM. 409,3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.344944,-0.523167,I,P,L-D: 06:30-21:00
11474,REPSOL,CARRETERA MADRID ESQ.RIO JUCAR KM. 19,3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.344611,-0.522944,D,P,L-V: 06:00-22:00; S-D: 07:00-21:00
13593,BALLENOIL,"CALLE OCAÑA, 16",3006,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.345056,-0.522278,D,P,L-D: 24H
13584,PETROPRIX,"AVENIDA ELCHE, 150",3008,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.303611,-0.521389,I,P,L-D: 24H
3729,GALP,"AVENIDA RAMÓN GÓMEZ SEMPERE, 4",3008,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.330583,-0.5135,N,P,L-D: 06:00-22:00
3412,MOEVE,"AVENIDA ELCHE (N-332 P.K. 102), 16",3008,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.337778,-0.500389,I,P,L-D: 24H
3731,TAMOIL,"CALLE ARTES GRAFICAS, 89",3008,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.335694,-0.512833,N,P,L-D: 24H
15473,ALSA,"CALLE COMUNICACIONES, DE LAS, 10",3008,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.336083,-0.517389,N,R,L-D: 08:00-23:00
9302,MOEVE,"AVENIDA ALCALDE LORENZO CARBONELL, 71",3007,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.338611,-0.516,I,P,L-D: 06:00-22:00
3727,GALP,"N-330-P.K. 409,1 P.I. El Espartal",3007,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.34525,-0.520556,N,P,L-V: 06:00-22:00; S: 06:00-14:00
3749,GALP,Rosa de los Vientos (esq. Camino Viejo de Elche),3007,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.337778,-0.523139,N,P,L-V: 06:00-22:00; S-D: 06:00-14:00
12961,CARREFOUR,"CALLE ALCALDE LORENZO CARBONELL, S/N ESQUINA VIA PARQUE, S/N",3007,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.340028,-0.51775,N,P,L-D: 24H
12485,AVANZA ENERGY,CARRETERA OCAÑA KM. 7,3007,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.344917,-0.518333,I,P,L-D: 24H
3446,MOEVE,"POLIGONO ZONA INDUSTRIAL A, POLIGONO B, S/N",3114,BACAROT (EL),Alicante/Alacant,ALICANTE,10,38.344139,-0.538472,D,P,L-D: 24H
3660,PETRONOR,CARRETERA N-330 A KM. 401,3113,FONT-CALENT,Alicante/Alacant,ALICANTE,10,38.342361,-0.607083,I,P,L-V: 07:00-21:00; S: 08:00-14:00
9455,REPSOL,"CARRETERA CV 820 KM. 1,3",3699,MORALET,Alicante/Alacant,ALICANTE,10,38.4115,-0.565444,D,P,L-D: 06:00-22:00
1893,AQUAVEL,"CARRETERA CV 820 KM. 1,4",3699,MORALET,Alicante/Alacant,ALICANTE,10,38.411,-0.565972,I,P,L-D: 24H
9901,AGRICOOP,"CARRETERA BACAROT, 4 KM.",3114,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.343333,-0.545833,D,R,L-V: 08:00-14:00 y 16:00-18:00; S: 08:00-12:00
3453,ATALAYAS,"CALLE DEL RUBLO PARC R75, 75",3114,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.338278,-0.566472,N,P,L-V: 06:00-22:00; S: 07:00-14:00
15396,PARCELOGIC,"AVENIDA DEL EURO, 9",3114,ALICANTE/ALACANT,Alicante/Alacant,ALICANTE,10,38.340861,-0.57275,D,P,L-D: 24H
9717,REPSOL,"AVENIDA ORIHUELA, 17",3160,ALMORADI,Almoradí,ALICANTE,10,38.104778,-0.797083,N,P,L-D: 06:00-00:00
3514,GASOLEO EXPRES,"AVENIDA DOCTOR MARAÑON, 0",3160,ALMORADI,Almoradí,ALICANTE,10,38.104472,-0.782111,D,P,L-S: 06:00-22:00; D: 07:00-22:00
9613,LAS MAROMAS,"AVENIDA COMUNIDAD EUROPEA, 1",3160,ALMORADI,Almoradí,ALICANTE,10,38.099361,-0.796528,D,P,L-D: 06:30-22:30
3721,BP,"AVENIDA PRINCIPE DE ESPAÑA, 10",3160,ALMORADI,Almoradí,ALICANTE,10,38.115139,-0.78875,D,P,L-V: 06:00-22:00; S-D: 07:00-22:00
3410,CEPSA,"CARRETERA C-3321 KM. 38,1",3160,ALMORADI,Almoradí,ALICANTE,10,38.123556,-0.781806,I,P,L-D: 06:00-22:00
14211,PETROPRIX,"CALLE PARTIDA DE LA ERA ALTA, 57",3160,ALMORADI,Almoradí,ALICANTE,10,38.122583,-0.783083,I,P,L-D: 24H
14626,LAS MAROMAS-2,"CALLE REINO UNIDO, 1",3160,ALMORADI,Almoradí,ALICANTE,10,38.100389,-0.800556,D,P,L-D: 24H
14551,PETROPRIX,"CALLE CUESTA DE LAS NARICES, 11",3590,ALTEA,Altea,ALICANTE,10,38.594194,-0.056056,I,P,L-D: 24H
3517,REPSOL,"CARRETERA N-332 KM. 155,5",3590,ALTEA,Altea,ALICANTE,10,38.586556,-0.064694,I,P,L-S: 06:00-22:00; D: 09:00-17:00
3484,REPSOL,"CARRETERA LA NUCIA KM. 2,8",3590,ALTEA,Altea,ALICANTE,10,38.605917,-0.078472,D,P,L: 07:00-22:00
3402,REPSOL,"CALLE GARGANES, 42",3590,ALTEA,Altea,ALICANTE,10,38.604722,-0.048611,D,P,L-D: 06:00-00:00
3712,GALP,"Carrer De La Mar, 157",3590,ALTEA,Altea,ALICANTE,10,38.593222,-0.054917,N,P,L-D: 07:00-23:00
3444,CEPSA ELF,"CARRETERA CV-755 KM. 9,2",3599,ALTEA LA VELLA,Altea,ALICANTE,10,38.62675,-0.0385,I,P,L-D: 06:00-22:00
11718,CONFORT AUTO,CARRETERA NOVELDA KM. 22,3680,ASPE,Aspe,ALICANTE,10,38.358167,-0.770917,D,P,L-V: 06:00-22:00; S: 08:00-15:00
11522,LEVANTINA,"POLIGONO C/ IBI, S/N",3680,ASPE,Aspe,ALICANTE,10,38.356139,-0.770417,D,P,L-S: 06:00-22:00
3649,RASPA-OIL (SERV. ATENDIDO),"CR N-325, 5,8",3680,ASPE,Aspe,ALICANTE,10,38.3555,-0.772833,I,P,L-D: 24H
1943,CEPSA ESPAÑA S.A.,AVD.DE NAVARRA 151,3680,ASPE,Aspe,ALICANTE,10,38.354028,-0.772639,N,P,L-D: 07:00-22:00
10582,BP,"POLIGONO TRES HERMANAS   ALCOHOLERA, 11",3680,ASPE,Aspe,ALICANTE,10,38.325917,-0.767139,N,P,L-S: 06:00-22:00; D: 07:00-15:00
14449,PLENERGY,"AVENIDA TRES DE AGOSTO, 20",3680,ASPE,Aspe,ALICANTE,10,38.341583,-0.773361,D,P,L-D: 24H
3542,REPSOL,"AVENIDA 3 DE AGOSTO, 23",3680,ASPE,Aspe,ALICANTE,10,38.336722,-0.774111,D,P,L-D: 06:00-22:00
14237,GASOLINERA ASPE,"AVENIDA AVENIDA DE ORIHUELA, 101",3680,ASPE,Aspe,ALICANTE,10,38.336861,-0.777556,N,P,L-D: 24H
3405,REPSOL,"CALLE PADRE JESUALDO FERRERO, 1",3450,BANYERES DE MARIOLA,Banyeres de Mariola,ALICANTE,10,38.715917,-0.664056,N,P,L-D: 06:00-22:00
3663,CEPSA,"CALLE LES MOLINES, 35,",3450,BANYERES DE MARIOLA,Banyeres de Mariola,ALICANTE,10,38.720111,-0.671194,N,P,L-V: 07:00-13:00
1907,COOPERATIVA DIVINA AURORA,"CALLE DR. SILVESTRE,",3460,BENEIXAMA,Beneixama,ALICANTE,10,38.701889,-0.76775,N,P,L-D: 24H
10302,GASOLWIN BENEIXAMA,"CARRETERA VILLENA-ALCUDIA KM. 10,608",3460,BENEIXAMA,Beneixama,ALICANTE,10,38.698,-0.771194,D,P,L-D: 06:00-22:00
3574,REPSOL,CARRETERA JACARILLA KM. S/N,3390,BENEJUZAR,Benejúzar,ALICANTE,10,38.076944,-0.843056,I,P,L-D: 06:00-22:00
3716,BP CALA BENIDORM,"AVENIDA VILLAJOYOSA LA, 34",3501,BENIDORM,Benidorm,ALICANTE,10,38.533639,-0.16225,N,P,L-D: 07:00-23:00
3632,BP BENIDORM,"AVENIDA COMUNIDAD VALENCIANA, 18",3501,BENIDORM,Benidorm,ALICANTE,10,38.544194,-0.11925,D,P,L-D: 24H
11766,REPSOL,CARRETERA CV-70 KM. 47,3501,BENIDORM,Benidorm,ALICANTE,10,38.559583,-0.134444,I,P,L-D: 24H
3430,GALP,"CARRETERA N-332 KM. 124,5",3501,BENIDORM,Benidorm,ALICANTE,10,38.558056,-0.101917,I,P,L-D: 06:00-22:00
3429,GALP,"CARRETERA N-332 KM. 124,5",3501,BENIDORM,Benidorm,ALICANTE,10,38.557694,-0.1015,D,P,L-D: 06:00-22:00
16225,FUSPRA ENERGY,"AVENIDA COMUNITAT VALENCIANA, 36",3503,BENIDORM,Benidorm,ALICANTE,10,38.5545,-0.105389,N,P,L-D: 24H
3598,BP EUROBENIDORM,"AVENIDA DOCTOR SEVERO OCHOA, S/N",3503,BENIDORM,Benidorm,ALICANTE,10,38.543139,-0.102722,N,P,L-D: 24H
15012,PETROENERGY,"AVENIDA COMUNIDAD VALENCIANA- CAMÍ DEL PALASIET, 2",3503,BENIDORM,Benidorm,ALICANTE,10,38.551139,-0.109778,N,P,L-D: 24H
1896,BP LA ISLETA,"AVENIDA JAIME I, 23",3502,BENIDORM,Benidorm,ALICANTE,10,38.541722,-0.134139,N,P,L-D: 24H
15391,VCC ANOUER,"POLIGONO APR 3, 68",3502,BENIDORM,Benidorm,ALICANTE,10,38.558833,-0.100972,D,P,L-D: 24H
14628,BENIEXPRESS,"CALLE ALCALDE FRANCISCO GONZALEZ FERNANDEZ, 32",3178,BENIJOFAR,Benijófar,ALICANTE,10,38.077222,-0.745028,N,P,L-D: 24H
16330,PLENERGY,"CALLE ALICANTE, S/N",3178,BENIJOFAR,Benijófar,ALICANTE,10,38.066056,-0.731222,D,P,L-D: 24H
13780,VCC BENISSA,CARRETERA MORAIRA-CALPE KM. 3,3720,BENISSA,Benissa,ALICANTE,10,38.677722,0.105778,D,P,L-D: 24H
13381,MASOIL BENISA,"AVINGUDA EUROPA, 34",3720,BENISSA,Benissa,ALICANTE,10,38.719222,0.060556,D,P,L-D: 24H
3393,MEROIL,"JUAN DE LA CIERVA,13  POLIGONO INDUSRTIAL LAPEDRERA,",3720,BENISSA,Benissa,ALICANTE,10,38.72675,0.076583,N,P,L-V: 07:00-20:00; S: 09:00-14:00
14633,BALLENOIL,"AVENIDA LAS MARINAS, 290",3720,BENISSA,Benissa,ALICANTE,10,38.665889,0.084944,D,P,L-D: 24H
13579,ROSELLO,"CALLE MARGENADORS DELS, 8",3720,BENISSA,Benissa,ALICANTE,10,38.718611,0.059389,N,P,L-S: 08:00-20:00
14904,PLENERGY,"AVENIDA EUROPA, 12",3720,BENISSA,Benissa,ALICANTE,10,38.717667,0.059861,D,P,L-D: 24H
8795,BP BENISSA,"AVENIDA EUROPA, 8",3720,BENISSA,Benissa,ALICANTE,10,38.718139,0.060194,D,P,L-D: 06:00-22:00
8349,(SIN RÓTULO),"CARRETERA CV-740 KM. 6,800",3726,BENITACHELL,Benitachell/Poble Nou de Benitatxell (el),ALICANTE,10,38.738972,0.152139,I,P,L-D: 07:00-22:00
3458,REPSOL,"CARRETERA ALCOY - VILLENA KM. 38,2",3410,BIAR,Biar,ALICANTE,10,38.630583,-0.786556,N,P,L-V: 07:00-21:30; S: 07:00-15:30
13879,BIGASOIL,"CALLE DEL PROGRESO, 24",3380,BIGASTRO,Bigastro,ALICANTE,10,38.059056,-0.884611,D,P,L-D: 24H
15622,PLENERGY,"POLIGONO SECTOR D10, 8",3380,BIGASTRO,Bigastro,ALICANTE,10,38.064861,-0.899,D,P,L-D: 24H
3445,REPSOL,"POLIGONO APATEL, 6",3380,BIGASTRO,Bigastro,ALICANTE,10,38.059194,-0.885222,D,P,L-D: 06:00-22:00
13006,ATLANTIS EXPRESS,"CALLE EL PI, 1",3111,BUSOT,Busot,ALICANTE,10,38.477806,-0.424194,I,P,L-D: 24H
3575,PETRONOR,"CARRETERA N-340 KM. 692,9",3360,CALLOSA DE SEGURA,Callosa de Segura,ALICANTE,10,38.143139,-0.927583,D,P,L-V: 06:00-22:00; S: 07:00-15:00; D: 08:00-14:00
15307,RITOR DIESEL,"BARRIO SAN JOSE DRCHA, 70",3360,CALLOSA DE SEGURA,Callosa de Segura,ALICANTE,10,38.130583,-0.858917,D,P,L-D: 07:30-21:30
12401,"BP OIL ESPAÑA, S.A.U.","CARRETERA CATRAL KM. 0,300",3360,CALLOSA DE SEGURA,Callosa de Segura,ALICANTE,10,38.12775,-0.861861,D,P,L-V: 06:00-22:00; S-D: 07:00-22:00
12442,REPSOL,CARRETERA CV913 KM. 1,3360,CALLOSA DE SEGURA,Callosa de Segura,ALICANTE,10,38.125694,-0.867333,D,P,L-D: 06:00-22:00
3669,REPSOL,"CALLE SAN ISIDRO, 10",3510,CALLOSA D'EN SARRIA,Callosa d'En Sarrià,ALICANTE,10,38.6495,-0.121194,D,P,L-D: 07:00-22:00
1960,Q8,"AVENIDA AV DIPUTACION S/N,",3710,CALPE,Calpe/Calp,ALICANTE,10,38.646306,0.040556,N,P,L-D: 24H
9245,CALPE AUTOMOCION II,"PARTIDA ESTACION II, 6",3710,CALPE,Calpe/Calp,ALICANTE,10,38.652972,0.037806,I,P,L-D: 24H
3639,CALPE AUTOMOCION,"PARTIDA ESTACION II, 6",3710,CALPE,Calpe/Calp,ALICANTE,10,38.653028,0.037306,D,P,L-D: 24H
1906,DRZ,"AVENIDA VALL DE L'AGUART, 11",3710,CALPE,Calpe/Calp,ALICANTE,10,38.645694,0.052306,N,P,L-D: 07:00-22:00
15350,COFRADIA DE PESCADORES,"AVENIDA DEL PORT, 15/41",3710,CALPE,Calpe/Calp,ALICANTE,10,38.637306,0.06925,N,P,L-V: 08:30-13:30 y 15:00-19:00
13958,AUTOFUEL LOW COST,"AVINGUDA VALL DE LAGUART, 5",3710,CALPE,Calpe/Calp,ALICANTE,10,38.64575,0.051139,D,P,L-D: 24H
