province_code,province_name,metric,year,month_number,period,value
03,Alicante/Alacant,Pernoctaciones,2025,6,2025M06,744249
03,Alicante/Alacant,Pernoctaciones,2025,5,2025M05,616695
03,Alicante/Alacant,Pernoctaciones,2025,4,2025M04,650595
03,Alicante/Alacant,Pernoctaciones,2025,3,2025M03,471229
03,Alicante/Alacant,Pernoctaciones,2025,2,2025M02,375101
03,Alicante/Alacant,Pernoctaciones,2025,1,2025M01,361408
03,Alicante/Alacant,Pernoctaciones,2025,12,2025M12,558304
03,Alicante/Alacant,Pernoctaciones,2025,11,2025M11,782508
03,Alicante/Alacant,Pernoctaciones,2025,10,2025M10,1145504
03,Alicante/Alacant,Pernoctaciones,2025,9,2025M09,1213811
03,Alicante/Alacant,Pernoctaciones,2025,8,2025M08,1305748
03,Alicante/Alacant,Pernoctaciones,2025,7,2025M07,1265106
03,Alicante/Alacant,Pernoctaciones,2025,6,2025M06,1144296
03,Alicante/Alacant,Pernoctaciones,2025,5,2025M05,1128815
03,Alicante/Alacant,Pernoctaciones,2025,4,2025M04,934614
03,Alicante/Alacant,Pernoctaciones,2025,3,2025M03,887943
03,Alicante/Alacant,Pernoctaciones,2025,2,2025M02,614500
03,Alicante/Alacant,Pernoctaciones,2025,1,2025M01,516910
12,Castellón/Castelló,Viajero,2025,12,2025M12,52645
12,Castellón/Castelló,Viajero,2025,11,2025M11,68081
12,Castellón/Castelló,Viajero,2025,10,2025M10,120551
12,Castellón/Castelló,Viajero,2025,9,2025M09,146827
12,Castellón/Castelló,Viajero,2025,8,2025M08,189504
12,Castellón/Castelló,Viajero,2025,7,2025M07,157677
12,Castellón/Castelló,Viajero,2025,6,2025M06,151305
12,Castellón/Castelló,Viajero,2025,5,2025M05,119383
12,Castellón/Castelló,Viajero,2025,4,2025M04,120171
12,Castellón/Castelló,Viajero,2025,3,2025M03,79594
12,Castellón/Castelló,Viajero,2025,2,2025M02,57727
12,Castellón/Castelló,Viajero,2025,1,2025M01,33245
12,Castellón/Castelló,Viajero,2025,12,2025M12,41319
12,Castellón/Castelló,Viajero,2025,11,2025M11,54474
12,Castellón/Castelló,Viajero,2025,10,2025M10,89672
12,Castellón/Castelló,Viajero,2025,9,2025M09,114745
12,Castellón/Castelló,Viajero,2025,8,2025M08,158652
12,Castellón/Castelló,Viajero,2025,7,2025M07,133834
12,Castellón/Castelló,Viajero,2025,6,2025M06,128885
12,Castellón/Castelló,Viajero,2025,5,2025M05,91044
12,Castellón/Castelló,Viajero,2025,4,2025M04,97368
12,Castellón/Castelló,Viajero,2025,3,2025M03,63172
12,Castellón/Castelló,Viajero,2025,2,2025M02,45961
12,Castellón/Castelló,Viajero,2025,1,2025M01,24379
12,Castellón/Castelló,Viajero,2025,12,2025M12,11326
12,Castellón/Castelló,Viajero,2025,11,2025M11,13607
12,Castellón/Castelló,Viajero,2025,10,2025M10,30879
12,Castellón/Castelló,Viajero,2025,9,2025M09,32082
12,Castellón/Castelló,Viajero,2025,8,2025M08,30852
12,Castellón/Castelló,Viajero,2025,7,2025M07,23843
12,Castellón/Castelló,Viajero,2025,6,2025M06,22420
12,Castellón/Castelló,Viajero,2025,5,2025M05,28339
12,Castellón/Castelló,Viajero,2025,4,2025M04,22803
12,Castellón/Castelló,Viajero,2025,3,2025M03,16422
12,Castellón/Castelló,Viajero,2025,2,2025M02,11767
12,Castellón/Castelló,Viajero,2025,1,2025M01,8866
12,Castellón/Castelló,Pernoctaciones,2025,12,2025M12,100350
12,Castellón/Castelló,Pernoctaciones,2025,11,2025M11,158215
12,Castellón/Castelló,Pernoctaciones,2025,10,2025M10,320652
12,Castellón/Castelló,Pernoctaciones,2025,9,2025M09,490571
12,Castellón/Castelló,Pernoctaciones,2025,8,2025M08,661168
12,Castellón/Castelló,Pernoctaciones,2025,7,2025M07,574905
12,Castellón/Castelló,Pernoctaciones,2025,6,2025M06,456108
12,Castellón/Castelló,Pernoctaciones,2025,5,2025M05,339120
12,Castellón/Castelló,Pernoctaciones,2025,4,2025M04,327483
12,Castellón/Castelló,Pernoctaciones,2025,3,2025M03,252828
12,Castellón/Castelló,Pernoctaciones,2025,2,2025M02,152174
12,Castellón/Castelló,Pernoctaciones,2025,1,2025M01,58041
12,Castellón/Castelló,Pernoctaciones,2025,12,2025M12,77081
12,Castellón/Castelló,Pernoctaciones,2025,11,2025M11,128772
12,Castellón/Castelló,Pernoctaciones,2025,10,2025M10,223814
12,Castellón/Castelló,Pernoctaciones,2025,9,2025M09,390050
12,Castellón/Castelló,Pernoctaciones,2025,8,2025M08,572521
12,Castellón/Castelló,Pernoctaciones,2025,7,2025M07,509451
12,Castellón/Castelló,Pernoctaciones,2025,6,2025M06,391464
12,Castellón/Castelló,Pernoctaciones,2025,5,2025M05,261104
12,Castellón/Castelló,Pernoctaciones,2025,4,2025M04,267327
12,Castellón/Castelló,Pernoctaciones,2025,3,2025M03,210125
12,Castellón/Castelló,Pernoctaciones,2025,2,2025M02,123895
12,Castellón/Castelló,Pernoctaciones,2025,1,2025M01,39206
12,Castellón/Castelló,Pernoctaciones,2025,12,2025M12,23269
12,Castellón/Castelló,Pernoctaciones,2025,11,2025M11,29443
12,Castellón/Castelló,Pernoctaciones,2025,10,2025M10,96837
12,Castellón/Castelló,Pernoctaciones,2025,9,2025M09,100521
12,Castellón/Castelló,Pernoctaciones,2025,8,2025M08,88648
12,Castellón/Castelló,Pernoctaciones,2025,7,2025M07,65455
12,Castellón/Castelló,Pernoctaciones,2025,6,2025M06,64644
12,Castellón/Castelló,Pernoctaciones,2025,5,2025M05,78016
12,Castellón/Castelló,Pernoctaciones,2025,4,2025M04,60155
12,Castellón/Castelló,Pernoctaciones,2025,3,2025M03,42703
12,Castellón/Castelló,Pernoctaciones,2025,2,2025M02,28279
12,Castellón/Castelló,Pernoctaciones,2025,1,2025M01,18836
46,Valencia/València,Viajero,2025,12,2025M12,241219
46,Valencia/València,Viajero,2025,11,2025M11,277288
46,Valencia/València,Viajero,2025,10,2025M10,325005
46,Valencia/València,Viajero,2025,9,2025M09,327689
46,Valencia/València,Viajero,2025,8,2025M08,378153
46,Valencia/València,Viajero,2025,7,2025M07,359588
46,Valencia/València,Viajero,2025,6,2025M06,353693
46,Valencia/València,Viajero,2025,5,2025M05,344749
46,Valencia/València,Viajero,2025,4,2025M04,325497
46,Valencia/València,Viajero,2025,3,2025M03,288872
46,Valencia/València,Viajero,2025,2,2025M02,249829
46,Valencia/València,Viajero,2025,1,2025M01,217454
46,Valencia/València,Viajero,2025,12,2025M12,128407
46,Valencia/València,Viajero,2025,11,2025M11,157903
46,Valencia/València,Viajero,2025,10,2025M10,160639
46,Valencia/València,Viajero,2025,9,2025M09,165329
46,Valencia/València,Viajero,2025,8,2025M08,194369
46,Valencia/València,Viajero,2025,7,2025M07,193522
46,Valencia/València,Viajero,2025,6,2025M06,202396
46,Valencia/València,Viajero,2025,5,2025M05,188820
46,Valencia/València,Viajero,2025,4,2025M04,171264
46,Valencia/València,Viajero,2025,3,2025M03,163119
46,Valencia/València,Viajero,2025,2,2025M02,144188
46,Valencia/València,Viajero,2025,1,2025M01,125993
46,Valencia/València,Viajero,2025,12,2025M12,112812
46,Valencia/València,Viajero,2025,11,2025M11,119385
46,Valencia/València,Viajero,2025,10,2025M10,164366
46,Valencia/València,Viajero,2025,9,2025M09,162360
46,Valencia/València,Viajero,2025,8,2025M08,183784
46,Valencia/València,Viajero,2025,7,2025M07,166066
46,Valencia/València,Viajero,2025,6,2025M06,151296
46,Valencia/València,Viajero,2025,5,2025M05,155929
46,Valencia/València,Viajero,2025,4,2025M04,154233
46,Valencia/València,Viajero,2025,3,2025M03,125753
46,Valencia/València,Viajero,2025,2,2025M02,105641
46,Valencia/València,Viajero,2025,1,2025M01,91461
46,Valencia/València,Pernoctaciones,2025,12,2025M12,503111
46,Valencia/València,Pernoctaciones,2025,11,2025M11,612976
46,Valencia/València,Pernoctaciones,2025,10,2025M10,748670
46,Valencia/València,Pernoctaciones,2025,9,2025M09,856423
46,Valencia/València,Pernoctaciones,2025,8,2025M08,1039964
46,Valencia/València,Pernoctaciones,2025,7,2025M07,936184
46,Valencia/València,Pernoctaciones,2025,6,2025M06,851129
46,Valencia/València,Pernoctaciones,2025,5,2025M05,813078
46,Valencia/València,Pernoctaciones,2025,4,2025M04,763965
46,Valencia/València,Pernoctaciones,2025,3,2025M03,662047
46,Valencia/València,Pernoctaciones,2025,2,2025M02,508280
46,Valencia/València,Pernoctaciones,2025,1,2025M01,449912
46,Valencia/València,Pernoctaciones,2025,12,2025M12,222871
46,Valencia/València,Pernoctaciones,2025,11,2025M11,309407
46,Valencia/València,Pernoctaciones,2025,10,2025M10,321848
46,Valencia/València,Pernoctaciones,2025,9,2025M09,403535
46,Valencia/València,Pernoctaciones,2025,8,2025M08,522521
46,Valencia/València,Pernoctaciones,2025,7,2025M07,490248
46,Valencia/València,Pernoctaciones,2025,6,2025M06,458946
46,Valencia/València,Pernoctaciones,2025,5,2025M05,407180
46,Valencia/València,Pernoctaciones,2025,4,2025M04,366941
46,Valencia/València,Pernoctaciones,2025,3,2025M03,338487
46,Valencia/València,Pernoctaciones,2025,2,2025M02,251882
46,Valencia/València,Pernoctaciones,2025,1,2025M01,228623
46,Valencia/València,Pernoctaciones,2025,12,2025M12,280241
46,Valencia/València,Pernoctaciones,2025,11,2025M11,303569
46,Valencia/València,Pernoctaciones,2025,10,2025M10,426822
46,Valencia/València,Pernoctaciones,2025,9,2025M09,452888
46,Valencia/València,Pernoctaciones,2025,8,2025M08,517443
46,Valencia/València,Pernoctaciones,2025,7,2025M07,445936
46,Valencia/València,Pernoctaciones,2025,6,2025M06,392183
46,Valencia/València,Pernoctaciones,2025,5,2025M05,405898
46,Valencia/València,Pernoctaciones,2025,4,2025M04,397024
46,Valencia/València,Pernoctaciones,2025,3,2025M03,323560
46,Valencia/València,Pernoctaciones,2025,2,2025M02,256398
46,Valencia/València,Pernoctaciones,2025,1,2025M01,221290
06,Badajoz,Viajero,2025,12,2025M12,49124
06,Badajoz,Viajero,2025,11,2025M11,55912
06,Badajoz,Viajero,2025,10,2025M10,71735
06,Badajoz,Viajero,2025,9,2025M09,69507
06,Badajoz,Viajero,2025,8,2025M08,86325
06,Badajoz,Viajero,2025,7,2025M07,75350
06,Badajoz,Viajero,2025,6,2025M06,66519
06,Badajoz,Viajero,2025,5,2025M05,73153
06,Badajoz,Viajero,2025,4,2025M04,71044
06,Badajoz,Viajero,2025,3,2025M03,55925
06,Badajoz,Viajero,2025,2,2025M02,47001
06,Badajoz,Viajero,2025,1,2025M01,34629
06,Badajoz,Viajero,2025,12,2025M12,38343
06,Badajoz,Viajero,2025,11,2025M11,43092
06,Badajoz,Viajero,2025,10,2025M10,57086
06,Badajoz,Viajero,2025,9,2025M09,52114
06,Badajoz,Viajero,2025,8,2025M08,62077
06,Badajoz,Viajero,2025,7,2025M07,59103
06,Badajoz,Viajero,2025,6,2025M06,50199
06,Badajoz,Viajero,2025,5,2025M05,58003
06,Badajoz,Viajero,2025,4,2025M04,54351
06,Badajoz,Viajero,2025,3,2025M03,46308
06,Badajoz,Viajero,2025,2,2025M02,39051
06,Badajoz,Viajero,2025,1,2025M01,27049
06,Badajoz,Viajero,2025,12,2025M12,10781
06,Badajoz,Viajero,2025,11,2025M11,12820
06,Badajoz,Viajero,2025,10,2025M10,14649
06,Badajoz,Viajero,2025,9,2025M09,17393
06,Badajoz,Viajero,2025,8,2025M08,24249
06,Badajoz,Viajero,2025,7,2025M07,16247
06,Badajoz,Viajero,2025,6,2025M06,16320
06,Badajoz,Viajero,2025,5,2025M05,15150
06,Badajoz,Viajero,2025,4,2025M04,16692
06,Badajoz,Viajero,2025,3,2025M03,9616
06,Badajoz,Viajero,2025,2,2025M02,7950
06,Badajoz,Viajero,2025,1,2025M01,7580
06,Badajoz,Pernoctaciones,2025,12,2025M12,82698
06,Badajoz,Pernoctaciones,2025,11,2025M11,98522
06,Badajoz,Pernoctaciones,2025,10,2025M10,124659
06,Badajoz,Pernoctaciones,2025,9,2025M09,119650
06,Badajoz,Pernoctaciones,2025,8,2025M08,136809
06,Badajoz,Pernoctaciones,2025,7,2025M07,122307
06,Badajoz,Pernoctaciones,2025,6,2025M06,109879
06,Badajoz,Pernoctaciones,2025,5,2025M05,131471
06,Badajoz,Pernoctaciones,2025,4,2025M04,121353
06,Badajoz,Pernoctaciones,2025,3,2025M03,101741
06,Badajoz,Pernoctaciones,2025,2,2025M02,75053
06,Badajoz,Pernoctaciones,2025,1,2025M01,60157
06,Badajoz,Pernoctaciones,2025,12,2025M12,67292
06,Badajoz,Pernoctaciones,2025,11,2025M11,80299
06,Badajoz,Pernoctaciones,2025,10,2025M10,104272
06,Badajoz,Pernoctaciones,2025,9,2025M09,94453
06,Badajoz,Pernoctaciones,2025,8,2025M08,103294
06,Badajoz,Pernoctaciones,2025,7,2025M07,100554
06,Badajoz,Pernoctaciones,2025,6,2025M06,84494
06,Badajoz,Pernoctaciones,2025,5,2025M05,110257
06,Badajoz,Pernoctaciones,2025,4,2025M04,98338
06,Badajoz,Pernoctaciones,2025,3,2025M03,87269
06,Badajoz,Pernoctaciones,2025,2,2025M02,63610
06,Badajoz,Pernoctaciones,2025,1,2025M01,48141
06,Badajoz,Pernoctaciones,2025,12,2025M12,15406
06,Badajoz,Pernoctaciones,2025,11,2025M11,18223
06,Badajoz,Pernoctaciones,2025,10,2025M10,20387
06,Badajoz,Pernoctaciones,2025,9,2025M09,25197
06,Badajoz,Pernoctaciones,2025,8,2025M08,33515
06,Badajoz,Pernoctaciones,2025,7,2025M07,21753
06,Badajoz,Pernoctaciones,2025,6,2025M06,25384
06,Badajoz,Pernoctaciones,2025,5,2025M05,21214
06,Badajoz,Pernoctaciones,2025,4,2025M04,23015
06,Badajoz,Pernoctaciones,2025,3,2025M03,14473
06,Badajoz,Pernoctaciones,2025,2,2025M02,11443
06,Badajoz,Pernoctaciones,2025,1,2025M01,12016
10,Cáceres,Viajero,2025,12,2025M12,44140
10,Cáceres,Viajero,2025,11,2025M11,50236
10,Cáceres,Viajero,2025,10,2025M10,60929
10,Cáceres,Viajero,2025,9,2025M09,60879
10,Cáceres,Viajero,2025,8,2025M08,71663
10,Cáceres,Viajero,2025,7,2025M07,62516
10,Cáceres,Viajero,2025,6,2025M06,58364
10,Cáceres,Viajero,2025,5,2025M05,63298
10,Cáceres,Viajero,2025,4,2025M04,67091
10,Cáceres,Viajero,2025,3,2025M03,48321
10,Cáceres,Viajero,2025,2,2025M02,42413
10,Cáceres,Viajero,2025,1,2025M01,34186
10,Cáceres,Viajero,2025,12,2025M12,38437
10,Cáceres,Viajero,2025,11,2025M11,43366
10,Cáceres,Viajero,2025,10,2025M10,49726
10,Cáceres,Viajero,2025,9,2025M09,50106
10,Cáceres,Viajero,2025,8,2025M08,60168
10,Cáceres,Viajero,2025,7,2025M07,52394
10,Cáceres,Viajero,2025,6,2025M06,48438
10,Cáceres,Viajero,2025,5,2025M05,49622
10,Cáceres,Viajero,2025,4,2025M04,54322
10,Cáceres,Viajero,2025,3,2025M03,40943
10,Cáceres,Viajero,2025,2,2025M02,37382
10,Cáceres,Viajero,2025,1,2025M01,28874
10,Cáceres,Viajero,2025,12,2025M12,5703
10,Cáceres,Viajero,2025,11,2025M11,6871
10,Cáceres,Viajero,2025,10,2025M10,11203
10,Cáceres,Viajero,2025,9,2025M09,10773
10,Cáceres,Viajero,2025,8,2025M08,11495
10,Cáceres,Viajero,2025,7,2025M07,10122
10,Cáceres,Viajero,2025,6,2025M06,9925
10,Cáceres,Viajero,2025,5,2025M05,13676
10,Cáceres,Viajero,2025,4,2025M04,12769
10,Cáceres,Viajero,2025,3,2025M03,7378
10,Cáceres,Viajero,2025,2,2025M02,5032
10,Cáceres,Viajero,2025,1,2025M01,5311
10,Cáceres,Pernoctaciones,2025,12,2025M12,78008
10,Cáceres,Pernoctaciones,2025,11,2025M11,94371
10,Cáceres,Pernoctaciones,2025,10,2025M10,120153
10,Cáceres,Pernoctaciones,2025,9,2025M09,112021
10,Cáceres,Pernoctaciones,2025,8,2025M08,122361
10,Cáceres,Pernoctaciones,2025,7,2025M07,112836
10,Cáceres,Pernoctaciones,2025,6,2025M06,106931
10,Cáceres,Pernoctaciones,2025,5,2025M05,119003
10,Cáceres,Pernoctaciones,2025,4,2025M04,123839
10,Cáceres,Pernoctaciones,2025,3,2025M03,92024
10,Cáceres,Pernoctaciones,2025,2,2025M02,72947
10,Cáceres,Pernoctaciones,2025,1,2025M01,57658
10,Cáceres,Pernoctaciones,2025,12,2025M12,68791
10,Cáceres,Pernoctaciones,2025,11,2025M11,81809
10,Cáceres,Pernoctaciones,2025,10,2025M10,101509
10,Cáceres,Pernoctaciones,2025,9,2025M09,94853
10,Cáceres,Pernoctaciones,2025,8,2025M08,105196
10,Cáceres,Pernoctaciones,2025,7,2025M07,94172
10,Cáceres,Pernoctaciones,2025,6,2025M06,91000
10,Cáceres,Pernoctaciones,2025,5,2025M05,94336
10,Cáceres,Pernoctaciones,2025,4,2025M04,102384
10,Cáceres,Pernoctaciones,2025,3,2025M03,79243
10,Cáceres,Pernoctaciones,2025,2,2025M02,65110
10,Cáceres,Pernoctaciones,2025,1,2025M01,47712
10,Cáceres,Pernoctaciones,2025,12,2025M12,9217
10,Cáceres,Pernoctaciones,2025,11,2025M11,12562
10,Cáceres,Pernoctaciones,2025,10,2025M10,18645
10,Cáceres,Pernoctaciones,2025,9,2025M09,17168
10,Cáceres,Pernoctaciones,2025,8,2025M08,17164
10,Cáceres,Pernoctaciones,2025,7,2025M07,18664
10,Cáceres,Pernoctaciones,2025,6,2025M06,15930
10,Cáceres,Pernoctaciones,2025,5,2025M05,24667
10,Cáceres,Pernoctaciones,2025,4,2025M04,21455
10,Cáceres,Pernoctaciones,2025,3,2025M03,12780
10,Cáceres,Pernoctaciones,2025,2,2025M02,7838
10,Cáceres,Pernoctaciones,2025,1,2025M01,9946
15,"Coruña, A",Viajero,2025,12,2025M12,117245
15,"Coruña, A",Viajero,2025,11,2025M11,128783
15,"Coruña, A",Viajero,2025,10,2025M10,229694
15,"Coruña, A",Viajero,2025,9,2025M09,278186
15,"Coruña, A",Viajero,2025,8,2025M08,317530
15,"Coruña, A",Viajero,2025,7,2025M07,265317
15,"Coruña, A",Viajero,2025,6,2025M06,251941
15,"Coruña, A",Viajero,2025,5,2025M05,256664
15,"Coruña, A",Viajero,2025,4,2025M04,189593
15,"Coruña, A",Viajero,2025,3,2025M03,131661
15,"Coruña, A",Viajero,2025,2,2025M02,105224
15,"Coruña, A",Viajero,2025,1,2025M01,83463
15,"Coruña, A",Viajero,2025,12,2025M12,94876
15,"Coruña, A",Viajero,2025,11,2025M11,95502
15,"Coruña, A",Viajero,2025,10,2025M10,125046
15,"Coruña, A",Viajero,2025,9,2025M09,150229
15,"Coruña, A",Viajero,2025,8,2025M08,228420
15,"Coruña, A",Viajero,2025,7,2025M07,179036
15,"Coruña, A",Viajero,2025,6,2025M06,137557
15,"Coruña, A",Viajero,2025,5,2025M05,120885
15,"Coruña, A",Viajero,2025,4,2025M04,107893
15,"Coruña, A",Viajero,2025,3,2025M03,96435
15,"Coruña, A",Viajero,2025,2,2025M02,84667
15,"Coruña, A",Viajero,2025,1,2025M01,66564
15,"Coruña, A",Viajero,2025,12,2025M12,22368
15,"Coruña, A",Viajero,2025,11,2025M11,33282
15,"Coruña, A",Viajero,2025,10,2025M10,104648
15,"Coruña, A",Viajero,2025,9,2025M09,127957
15,"Coruña, A",Viajero,2025,8,2025M08,89110
15,"Coruña, A",Viajero,2025,7,2025M07,86281
15,"Coruña, A",Viajero,2025,6,2025M06,114384
15,"Coruña, A",Viajero,2025,5,2025M05,135778
15,"Coruña, A",Viajero,2025,4,2025M04,81699
15,"Coruña, A",Viajero,2025,3,2025M03,35226
15,"Coruña, A",Viajero,2025,2,2025M02,20557
15,"Coruña, A",Viajero,2025,1,2025M01,16899
15,"Coruña, A",Pernoctaciones,2025,12,2025M12,209288
15,"Coruña, A",Pernoctaciones,2025,11,2025M11,234535
15,"Coruña, A",Pernoctaciones,2025,10,2025M10,386504
15,"Coruña, A",Pernoctaciones,2025,9,2025M09,464927
15,"Coruña, A",Pernoctaciones,2025,8,2025M08,610320
15,"Coruña, A",Pernoctaciones,2025,7,2025M07,498128
15,"Coruña, A",Pernoctaciones,2025,6,2025M06,419107
15,"Coruña, A",Pernoctaciones,2025,5,2025M05,413149
15,"Coruña, A",Pernoctaciones,2025,4,2025M04,321819
15,"Coruña, A",Pernoctaciones,2025,3,2025M03,235434
15,"Coruña, A",Pernoctaciones,2025,2,2025M02,189859
15,"Coruña, A",Pernoctaciones,2025,1,2025M01,151694
15,"Coruña, A",Pernoctaciones,2025,12,2025M12,166043
15,"Coruña, A",Pernoctaciones,2025,11,2025M11,176296
15,"Coruña, A",Pernoctaciones,2025,10,2025M10,217402
15,"Coruña, A",Pernoctaciones,2025,9,2025M09,262116
15,"Coruña, A",Pernoctaciones,2025,8,2025M08,460207
15,"Coruña, A",Pernoctaciones,2025,7,2025M07,345195
15,"Coruña, A",Pernoctaciones,2025,6,2025M06,239744
15,"Coruña, A",Pernoctaciones,2025,5,2025M05,208104
15,"Coruña, A",Pernoctaciones,2025,4,2025M04,194379
15,"Coruña, A",Pernoctaciones,2025,3,2025M03,169723
15,"Coruña, A",Pernoctaciones,2025,2,2025M02,151756
15,"Coruña, A",Pernoctaciones,2025,1,2025M01,117419
15,"Coruña, A",Pernoctaciones,2025,12,2025M12,43246
15,"Coruña, A",Pernoctaciones,2025,11,2025M11,58239
15,"Coruña, A",Pernoctaciones,2025,10,2025M10,169102
15,"Coruña, A",Pernoctaciones,2025,9,2025M09,202811
15,"Coruña, A",Pernoctaciones,2025,8,2025M08,150113
15,"Coruña, A",Pernoctaciones,2025,7,2025M07,152933
15,"Coruña, A",Pernoctaciones,2025,6,2025M06,179363
15,"Coruña, A",Pernoctaciones,2025,5,2025M05,205045
15,"Coruña, A",Pernoctaciones,2025,4,2025M04,127440
15,"Coruña, A",Pernoctaciones,2025,3,2025M03,65710
15,"Coruña, A",Pernoctaciones,2025,2,2025M02,38103
15,"Coruña, A",Pernoctaciones,2025,1,2025M01,34275
27,Lugo,Viajero,2025,12,2025M12,30168
27,Lugo,Viajero,2025,11,2025M11,37260
27,Lugo,Viajero,2025,10,2025M10,87094
27,Lugo,Viajero,2025,9,2025M09,113725
27,Lugo,Viajero,2025,8,2025M08,123632
27,Lugo,Viajero,2025,7,2025M07,98667
27,Lugo,Viajero,2025,6,2025M06,103667
27,Lugo,Viajero,2025,5,2025M05,97546
27,Lugo,Viajero,2025,4,2025M04,80213
27,Lugo,Viajero,2025,3,2025M03,36685
27,Lugo,Viajero,2025,2,2025M02,26960
27,Lugo,Viajero,2025,1,2025M01,22791
27,Lugo,Viajero,2025,12,2025M12,27009
27,Lugo,Viajero,2025,11,2025M11,31827
27,Lugo,Viajero,2025,10,2025M10,55247
27,Lugo,Viajero,2025,9,2025M09,67376
27,Lugo,Viajero,2025,8,2025M08,101518
27,Lugo,Viajero,2025,7,2025M07,75674
27,Lugo,Viajero,2025,6,2025M06,65047
27,Lugo,Viajero,2025,5,2025M05,53022
27,Lugo,Viajero,2025,4,2025M04,54125
27,Lugo,Viajero,2025,3,2025M03,30344
27,Lugo,Viajero,2025,2,2025M02,24575
27,Lugo,Viajero,2025,1,2025M01,20707
27,Lugo,Viajero,2025,12,2025M12,3159
27,Lugo,Viajero,2025,11,2025M11,5433
27,Lugo,Viajero,2025,10,2025M10,31847
27,Lugo,Viajero,2025,9,2025M09,46349
27,Lugo,Viajero,2025,8,2025M08,22114
27,Lugo,Viajero,2025,7,2025M07,22993
27,Lugo,Viajero,2025,6,2025M06,38620
27,Lugo,Viajero,2025,5,2025M05,44524
27,Lugo,Viajero,2025,4,2025M04,26088
27,Lugo,Viajero,2025,3,2025M03,6340
27,Lugo,Viajero,2025,2,2025M02,2385
27,Lugo,Viajero,2025,1,2025M01,2084
27,Lugo,Pernoctaciones,2025,12,2025M12,55145
27,Lugo,Pernoctaciones,2025,11,2025M11,68428
27,Lugo,Pernoctaciones,2025,10,2025M10,130947
27,Lugo,Pernoctaciones,2025,9,2025M09,170124
27,Lugo,Pernoctaciones,2025,8,2025M08,217837
27,Lugo,Pernoctaciones,2025,7,2025M07,170714
27,Lugo,Pernoctaciones,2025,6,2025M06,155290
27,Lugo,Pernoctaciones,2025,5,2025M05,144890
27,Lugo,Pernoctaciones,2025,4,2025M04,121728
27,Lugo,Pernoctaciones,2025,3,2025M03,62372
27,Lugo,Pernoctaciones,2025,2,2025M02,45247
27,Lugo,Pernoctaciones,2025,1,2025M01,40582
27,Lugo,Pernoctaciones,2025,12,2025M12,50675
27,Lugo,Pernoctaciones,2025,11,2025M11,61214
27,Lugo,Pernoctaciones,2025,10,2025M10,93048
27,Lugo,Pernoctaciones,2025,9,2025M09,113568
27,Lugo,Pernoctaciones,2025,8,2025M08,189231
27,Lugo,Pernoctaciones,2025,7,2025M07,138224
27,Lugo,Pernoctaciones,2025,6,2025M06,108395
27,Lugo,Pernoctaciones,2025,5,2025M05,91828
27,Lugo,Pernoctaciones,2025,4,2025M04,89529
27,Lugo,Pernoctaciones,2025,3,2025M03,53186
27,Lugo,Pernoctaciones,2025,2,2025M02,41800
27,Lugo,Pernoctaciones,2025,1,2025M01,37261
27,Lugo,Pernoctaciones,2025,12,2025M12,4470
27,Lugo,Pernoctaciones,2025,11,2025M11,7214
27,Lugo,Pernoctaciones,2025,10,2025M10,37899
27,Lugo,Pernoctaciones,2025,9,2025M09,56556
27,Lugo,Pernoctaciones,2025,8,2025M08,28607
27,Lugo,Pernoctaciones,2025,7,2025M07,32490
27,Lugo,Pernoctaciones,2025,6,2025M06,46895
27,Lugo,Pernoctaciones,2025,5,2025M05,53062
27,Lugo,Pernoctaciones,2025,4,2025M04,32199
27,Lugo,Pernoctaciones,2025,3,2025M03,9187
27,Lugo,Pernoctaciones,2025,2,2025M02,3447
27,Lugo,Pernoctaciones,2025,1,2025M01,3320
32,Ourense,Viajero,2025,12,2025M12,26344
32,Ourense,Viajero,2025,11,2025M11,25727
32,Ourense,Viajero,2025,10,2025M10,30987
32,Ourense,Viajero,2025,9,2025M09,33235
32,Ourense,Viajero,2025,8,2025M08,37475
32,Ourense,Viajero,2025,7,2025M07,33522
32,Ourense,Viajero,2025,6,2025M06,30476
32,Ourense,Viajero,2025,5,2025M05,31987
32,Ourense,Viajero,2025,4,2025M04,29338
32,Ourense,Viajero,2025,3,2025M03,25192
32,Ourense,Viajero,2025,2,2025M02,20073
32,Ourense,Viajero,2025,1,2025M01,17245
32,Ourense,Viajero,2025,12,2025M12,23148
32,Ourense,Viajero,2025,11,2025M11,22031
32,Ourense,Viajero,2025,10,2025M10,26300
32,Ourense,Viajero,2025,9,2025M09,27178
32,Ourense,Viajero,2025,8,2025M08,31164
32,Ourense,Viajero,2025,7,2025M07,29403
32,Ourense,Viajero,2025,6,2025M06,24624
32,Ourense,Viajero,2025,5,2025M05,25670
32,Ourense,Viajero,2025,4,2025M04,23634
32,Ourense,Viajero,2025,3,2025M03,22057
32,Ourense,Viajero,2025,2,2025M02,17676
32,Ourense,Viajero,2025,1,2025M01,14614
32,Ourense,Viajero,2025,12,2025M12,3196
32,Ourense,Viajero,2025,11,2025M11,3696
32,Ourense,Viajero,2025,10,2025M10,4687
32,Ourense,Viajero,2025,9,2025M09,6057
32,Ourense,Viajero,2025,8,2025M08,6311
32,Ourense,Viajero,2025,7,2025M07,4120
32,Ourense,Viajero,2025,6,2025M06,5852
32,Ourense,Viajero,2025,5,2025M05,6318
32,Ourense,Viajero,2025,4,2025M04,5704
